Produto Original,Total Unidades,Frequencia,Termo de Busca
"Alopurinol Prati-Donaduzzi 100Mg, Caixa Com 30 Comprimidos",238.0,12,Alopurinol Prati Donaduzzi
"Paracetamol Cimed 200Mg Ml, Caixa Com 1 Frasco Com 15Ml De Solucao De Uso Oral",238.0,12,Paracetamol Cimed Ml
Emama 400 Mg 30 Capsula,238.0,14,Emama
"Nesina 12,5mg, caixa com 30 comprimidos revestidos",238.0,13,Nesina 12
"Colchis 0,5Mg, Caixa Com 30 Comprimidos",238.0,12,Colchis 0
Daflon 500mg caixa com 60 comprimidos revestidos,238.0,13,Daflon
Lotar 5mg + 50mg 30 Cápsulas,238.0,15,Lotar
"Previane 0,075mg + 0,02mg, caixa com 21 comprimidos revestidos",238.0,13,Previane 0 0
Cicatricure Gel Cicatrizante 30g,238.0,12,Cicatricure Gel Cicatrizante
"Iumi 3mg + 0,02mg, com 72 comprimidos revestidos",238.0,12,Iumi 0 Com Revestidos
Nexium 40mg com 28 comprimidos,237.0,13,Nexium Com
@ Amoxicilina 400Mg suspensão 100Ml Eur,237.0,13,Amoxicilina Suspensão Eur
"Bromoprida Biosintetica 4Mg Ml, Caixa Com 1 Frasco Gotejador Com 20Ml De Solucao De Uso Oral",237.0,14,Bromoprida Biosintetica Ml
Turno SL 5mg 30 Comprimidos Sublinguais,237.0,13,Turno Sl Sublinguais
Glimepirida 2mg 30 Comprimidos Eurofarma,237.0,14,Glimepirida Eurofarma
"Leite de Magnésia de Phillips 1282,50mg/15mL, frasco com 120mL de suspensão de uso oral (sabor tradicional)",237.0,13,Leite De Magnésia De Phillips 1282
Pregabalina 150Mg 30Cap Med,237.0,13,Pregabalina 30Cap Med
Hixizine 120Ml,237.0,12,Hixizine
Suplemento de Vitaminas A e D Emulsão Scott Sabor Regular 400mL,237.0,12,Suplemento De Vitaminas A E D Emulsão Scott Sabor Regular
Cicatenol 50mg g Pomada Dermatólogica 30g,237.0,13,Cicatenol G Pomada Dermatólogica
"Ciflogex Pastilha 3mg, caixa com 12 pastilhas, sabor menta-limão",237.0,13,Ciflogex Pastilha
Alenia 12 400 Mcg 60 Capsula Com Inalador,237.0,13,Alenia 12 Com Inalador
Ômega 3 - 1gr Kester 60 cápsulas,237.0,12,Ômega 3 R Kester
Puran T4 125Mcg 30 Comprimidos,236.0,13,Puran T4
"Naldecon Dia 800mg + 20mg, blíster com 4 comprimidos",236.0,13,Naldecon Dia Blíster Com
"Irritratil 200mg, caixa com 30 cápsulas gelatinosas moles",236.0,13,Irritratil
Lavitan Multi 5G Mulher caixa com 60 comprimidos,236.0,13,Lavitan Multi Mulher
"Umma 20Mg G, Caixa Com 1 Bisnaga Com 6,5G De Creme De Uso Ginecologico + Aplicador",236.0,13,Umma G
"Levotiroxina Sodica Merck 175Mcg, Caixa Com 30 Comprimidos",236.0,12,Levotiroxina Sodica Merck
Crevagin Creme Vaginal 40 Gramas 7 Aplicadores,236.0,15,Crevagin Creme Vaginal Ramas 7 Aplicadores
"Diupress 25mg + 5mg, caixa com 20 comprimidos",236.0,13,Diupress
"Maxidex 1Mg Ml, Caixa Com 1 Frasco Gotejador Com 5Ml De Solucao De Uso Oftalmico",236.0,12,Maxidex Ml
Suplemento Alimentar Caldê MDK 2.000ui 90 Comprimidos Revestidos,236.0,14,Suplemento Alimentar Caldê Mdk 2 000Ui Revestidos
"Trelegy 100Mcg + 62,5Mcg + 25Mcg, Caixa Com 30 Doses De Po Para Inalacao De Uso Oral + Dispositivo Inalatorio",236.0,12,Trelegy 62
Cloridrato de Memantina 10mg Biolab 60 Comprimidos Revestidos,236.0,15,Cloridrato De Memantina Biolab Revestidos
Clor Tramadol 50Mg 10 Teu,235.0,12,Clor Tramadol 10 Teu
"Repoflor 200Mg, Caixa Com 6 Capsulas Gelatinosas Duras",235.0,13,Repoflor
"Maleato De Timolol 0,5  Neo Ge",235.0,12,Maleato De Timolol 0 5 Neo Ge
Itraconazol 100mg Genérico Eurofarma 4 Cápsulas,235.0,13,Itraconazol Genérico Eurofarma
Prebictal 100Mg Com 30 Capsulas,235.0,13,Prebictal Com
Prednisolona 40mg Eurofarma 7 Comprimidos,235.0,13,Prednisolona Eurofarma
"Latanoprosta + Maleato de Timolol Solução Oftálmica Genérico Germed 2,5ml",235.0,12,Latanoprosta Maleato De Timolol Solução Oftálmica Genérico Germed 2
Cloridrato de Moxifloxacino 400mg Eurofarma 7 Comprimidos Revestidos,235.0,15,Cloridrato De Moxifloxacino Eurofarma Revestidos
Prolopa Bd 125mg caixa com 60 comprimidos,235.0,13,Prolopa Bd
Busonid Budesonida 32mcg Spray Nasal 120 doses 6ml,235.0,12,Busonid Budesonida Spray Nasal 120 Doses
Drenison Oclusivo Fludroxicortida 4mcg Curativo 200cm,235.0,14,Drenison Oclusivo Fludroxicortida Curativo 200Cm
Bronxol 6mg mL Xarope Infantil 120mL,235.0,13,Bronxol Ml Xarope Infantil
Glineon Az 60Cpr,234.0,13,Glineon Az 60Cpr
"Indux 50Mg, Caixa Com 10 Comprimidos",234.0,14,Indux
"Mobility Oscal D 500Mg + 400Ui, Caixa Com 60 Comprimidos Revestidos",234.0,12,Mobility Oscal D 400Ui
"Naprix 5Mg, Caixa Com 30 Comprimidos",234.0,12,Naprix
Aldactone 50Mg 30Cpr,234.0,14,Aldactone 30Cpr
"Ibupril 400Mg, Caixa Com 10 Capsulas Gelatinosas Moles",234.0,12,Ibupril
"Acetilcisteína Eurofarma 20mg/mL, caixa com 1 frasco com 100mL de xarope infantil + 1 copo medidor",234.0,13,Acetilcisteína Eurofarma Ml
"Suplemento Alimentar Calde Mdk 1000Ul, Caixa Com 30 Comprimidos",234.0,12,Suplemento Alimentar Calde Mdk 1000Ul
"Simeticona Medquímica 125mg, caixa com 10 cápsulas",234.0,13,Simeticona Medquímica
"Nistatina + Óxido de Zinco Cimed 100.000UI/g + 200mg/g, caixa com 1 bisnaga com 60g de pomada de uso dermatológico",234.0,13,Nistatina Óxido De Zinco Cimed 100 000Ui G G
Probiótico ZincoPro Suplemento Alimentar com 30 cápsulas,234.0,12,Probiótico Zincopro Suplemento Alimentar Com
Ciloxan col 5ml,234.0,12,Ciloxan Col
"Risedross 150mg, caixa com 1 comprimido revestido",234.0,14,Risedross
Colaten Force 60 Comprimidos  Revestidos,234.0,13,Colaten Force Revestidos
"Nimegon Met 50mg + 500mg, caixa com 56 comprimidos revestidos",234.0,12,Nimegon Met
"Aciclovir Creme Cimed 50mg/g, caixa com 1 bisnaga com 10g de creme de uso dermatológico",233.0,13,Aciclovir Creme Cimed G
Brometo Ipratrópio Solução para Inalação Genérico Teuto 20mL,233.0,12,Brometo Ipratrópio Solução Para Inalação Genérico Teuto
Press Plus 5 10Mg 30Cap,233.0,13,Press Plus 5 30Cap
"Cetoconazol + Dipropionato de Betametasona + Sulfato de Neomicina Eurofarma 20mg/g + 0,5mg/g + 2,5mg/g, caixa com 1 bisnaga com 30g de creme de uso dermatológico",233.0,13,Cetoconazol Dipropionato De Betametasona Sulfato De Neomicina Eurofarma G 0 G 2 G
"Maleato de Dexclorfeniramina Neo Química 2mg, caixa com 20 comprimidos",233.0,12,Maleato De Dexclorfeniramina Neo Química
Diazepam 5Mg 30Cpr Neo,233.0,13,Diazepam 30Cpr Neo
Simeticona 75mg ml Frasco 15ml - Cimed,233.0,14,Simeticona Ml Frasco Cimed
"Cloridrato de Ciclobenzaprina Eurofarma 5mg, caixa com 30 comprimidos revestidos",233.0,13,Cloridrato De Ciclobenzaprina Eurofarma
Orlistate 120mg 84 cápsulas EMS Genérico,233.0,13,Orlistate Ems Genérico
Cloridrato de Pioglitazona 15mg com 15 Comprimidos EMS,233.0,16,Cloridrato De Pioglitazona Com Ems
"Anador 500mg, caixa com 24 comprimidos",233.0,12,Anador
Ultrafer Ferro Polimaltosado 100mg 30 comprimidos,233.0,13,Ultrafer Ferro Polimaltosado
Neovangy Mr 35 Mg 30 Comprimidos,232.0,12,Neovangy Mr
"Lisador Dip 1g, caixa com 10 comprimidos",232.0,13,Lisador Dip
"Flogoral Colutorio 1,5Mg Ml, Caixa Contendo 1 Frasco Com 250Ml De Colutorio Sabor Menta + 1 Copo Medidor",232.0,13,Flogoral Colutorio 1 Ml Caixa Contendo 1
Floral De Bach Urgencias 30mL,232.0,14,Floral De Bach Urgencias
"Spidufen 1155mg, caixa com 10 envelopes com 3g de granulado de uso oral, sabor damasco",232.0,13,Spidufen
Pondera XR 25mg 30 Comprimidos Revestidos Liberação Controlada,232.0,12,Pondera Xr Revestidos Liberação Controlada
"Cloridrato De Verapamil Biosintetica 80Mg, Caixa Com 30 Comprimidos Revestidos",232.0,13,Cloridrato De Verapamil Biosintetica
"Predsim Comprimido 20mg, caixa com 10 comprimidos",232.0,12,Predsim Comprimido
Roacutan 20mg caixa com 30 cápsulas,232.0,12,Roacutan
Atenolol 50mg 30cpr neo gen,232.0,13,Atenolol 30Cpr Neo Gen
"Provance 100.000.000Ufc, Caixa Com 30 Comprimidos Mastigaveis, Limao",232.0,12,Provance 100 000 000Ufc
"Neolefrin Comprimido 400mg + 20mg, 400mg + 4mg, caixa com 20 comprimidos",232.0,12,Neolefrin Comprimido
Escitalopram 10Mg 30Cpr Med,231.0,13,Escitalopram 30Cpr Med
Acnase Clean Sabonete Antiacneico Com 80g,231.0,13,Acnase Clean Sabonete Antiacneico Com
"Lisador Dip 1g, blister com 4 comprimidos",231.0,13,Lisador Dip Blister Com
"Silimalon 100mg + 70mg, caixa com 30 comprimidos revestidos",231.0,13,Silimalon
Risperidona 1Mg 30 Bio,231.0,12,Risperidona 30 Bio
Strepsils Laranja 8 Pastilhas,231.0,12,Strepsils Laranja 8 Pastilhas
"Vitacid Plus Creme 0,1mg + 40g + 0,5mg Theraskin 15g",231.0,13,Vitacid Plus Creme 0 0 Theraskin
"Losartana Potássica + Hidroclorotiazida Legrand 100mg + 25mg, caixa com 30 comprimidos revestidos",231.0,12,Losartana Potássica Hidroclorotiazida Legrand
Polivitamínico Centrum de A a Zinco 30 comprimidos,231.0,12,Polivitamínico Centrum De A A Zinco
"Nevrix 100mg + 100mg + 5000mcg, caixa com 20 comprimidos revestidos",230.0,13,Nevrix
"Furosemida Biosintetica 40Mg, Caixa Com 30 Comprimidos",230.0,12,Furosemida Biosintetica
Lânico 400mg ml + 57mg ml Pó para Suspensão Oral 70ml + Seringa Dosadora,230.0,14,Lânico Ml Ml Pó Para Suspensão Oral Seringa Dosadora
"Liberfem 2mg + 0,03mg, caixa com 21 comprimidos revestidos",230.0,12,Liberfem 0
"Alenthus xr 37,5mg 30cpr",230.0,13,Alenthus Xr 37 30Cpr
Insulina Levemir Flexpen 1 Caneta Descartável com 3ml de Cada,230.0,12,Insulina Levemir Flexpen 1 Caneta Descartável Com De Cada
Donaren Retard 150mg 30 Comprimidos De Liberação Prolongada,230.0,12,Donaren Retard De Liberação Prolongada
"Somalgin Cardio 100Mg + 30Mg + 15Mg, Caixa Com 60 Comprimidos Revestidos",230.0,13,Somalgin Cardio
"Alurax 2Mg, Caixa Com 30 Comprimidos Revestidos",230.0,13,Alurax
"Acheflan 5Mg G, Caixa Contendo 1 Bisnaga Com 60G De Creme De Uso Dermatologico",230.0,14,Acheflan G Caixa Contendo 1 Bisnaga Com De Creme De Uso Dermatologico
Suplemento Alimentar Caldê MDK 2.000ui 60 Comprimidos Revestidos,230.0,13,Suplemento Alimentar Caldê Mdk 2 000Ui Revestidos
"Elani Ciclo 3 + 0,03Mg, Caixa Com 21 Comprimidos Revestidos",230.0,12,Elani Ciclo 3 0
Mesalazina 400mg 30 comprimidos Neo Química Genérico,230.0,13,Mesalazina Neo Química Genérico
Cálcio e Vitamina D3 Kester 60 comprimidos,230.0,13,Cálcio E Vitamina D3 Kester
"Levolukast 10mg + 5mg, caixa com 7 comprimidos revestidos",229.0,12,Levolukast
"Anador 500mg, blíster com 4 comprimidos",229.0,14,Anador Blíster Com
"Aerolin 4mg, caixa com 20 comprimidos",229.0,13,Aerolin
Cloridrato de Tetraciclina 500mg Prati-Donaduzzi 12 Cápsulas,229.0,12,Cloridrato De Tetraciclina Prati Donaduzzi
Keltrina Plus 5  Loção Cremosa 60mL,229.0,12,Keltrina Plus Oção Cremosa
Sany D 7.000ui 12 Cápsulas Moles,228.0,13,Sany D 7 000Ui Moles
"Proctyl 50mg/g + 10mg/g, caixa com 1 bisnaga com 30g de pomada de uso retal + 10 aplicadores",228.0,12,Proctyl G G
"Euthyrox 25mcg, caixa com 50 comprimidos",228.0,14,Euthyrox
Sany D 50.000ui 4 Comprimidos Revestidos,228.0,12,Sany D 50 000Ui Revestidos
"Cobavital 1mg + 4mg, caixa com 30 microcomprimidos",228.0,12,Cobavital
Adapaleno gel 30gr med,228.0,12,Adapaleno Gel R Med
Gliclazida 30mg EMS 60 Comprimidos de Liberação Prolongada,228.0,13,Gliclazida Ems De Liberação Prolongada
Emulvit D3 2000UI 30 comprimidos,228.0,12,Emulvit D3 2000Ui
Fenticonazol Creme Vaginal 40g+7 Aplicadores,228.0,14,Fenticonazol Creme Vaginal 7 Aplicadores
Dordent 1Flaconete  3Ml,228.0,14,Dordent 1Flaconete
Stanglit 30Mg 60Cpr,228.0,12,Stanglit 60Cpr
Azitromicina 600mg EMS Suspensão Oral 15ml,227.0,12,Azitromicina Ems Suspensão Oral
"Algie 150Mg, Caixa Com 10 Comprimidos Revestidos De Liberacao Prolongada",227.0,12,Algie
"Benalet 5mg + 50mg + 10mg, caixa com 12 pastilhas, sabor framboesa",227.0,12,Benalet
"Clenil Nasal Aquoso 0,4mg/mL, caixa com 1 frasco com 20mL de suspensão de uso nasal + 1 válvula dosadora + 1 pulsadora",227.0,13,Clenil Nasal Aquoso 0 Ml
Melhoral Adulto 8 Comprimidos X25,227.0,13,Melhoral Adulto X25
Dramavit B6 Gotas 20ml,227.0,12,Dramavit B Otas
"Aciclovir Creme Prati-Donaduzzi 50mg/g, caixa com 1 bisnaga com 10g de creme de uso dermatológico",227.0,13,Aciclovir Creme Prati Donaduzzi G
FLUCONAZOL 150MG 1CPR MEDQ,226.0,12,Fluconazol 1Cpr Medq
Tarta Zolpidem 10 30Cpr Biol,226.0,13,Tarta Zolpidem 10 30Cpr Biol
"Luftal 75mg/mL, caixa com 1 frasco gotejador com 15mL de emulsão de uso oral",226.0,12,Luftal Ml
@ Nitrofurantoina 100Mg 28Cap Teu,226.0,14,Nitrofurantoina 28Cap Teu
"Inalide 32mcg/acionamento, caixa com 1 frasco spray com 120 doses de suspensão de uso nasal",226.0,13,Inalide Acionamento
Puran T4 75Mcg 30 Comprimidos,226.0,12,Puran T4
@ Clindamicina 300Mg 16Cpr Teu,226.0,12,Clindamicina 16Cpr Teu
"Floratil At 250Mg, Caixa Com 10 Capsulas Gelatinosas Duras",226.0,12,Floratil At
Vitaceklitos Gotas 20ml,226.0,14,Vitaceklitos Gotas
"Zimiex 10mg, caixa com 30 comprimidos",226.0,12,Zimiex
Sonrisal 2 Comprimidos Efervescentes,226.0,12,Sonrisal Efervescentes
"Vodol 20Mg Ml, Frasco Spray Com 60Ml De Suspensao De Uso Dermatologico",225.0,12,Vodol Ml Frasco Spray Com De Suspensao De Uso Dermatologico
Prolopa Hbs 100 25Mg 30Cpr,225.0,13,Prolopa Hbs 100 30Cpr
Lactulona 667mg ml Xarope Sabor Ameixa 120ml + Copo Medidor,225.0,14,Lactulona Ml Xarope Sabor Ameixa Copo Medidor
Bicarbonato de Sódio Farmax frasco com 100g de pó de uso oral,225.0,14,Bicarbonato De Sódio Farmax
"Enemin 714mg/g + 7,70mg/g, caixa com 7 bisnagas com 6,5g de solução de uso retal",225.0,13,Enemin G 7 G
Comprar Stele 1mg g Creme Vaginal 50g,225.0,12,Comprar Stele G Creme Vaginal
"Biofenac Gel 11,6Mg G, Caixa Com 1 Bisnaga Com 30G De Gel De Uso Dermatologico",225.0,12,Biofenac Gel 11 G
@ Monuril Po 1Env,225.0,13,Monuril Po 1Env
"Cloridrato de Ciclobenzaprina Eurofarma 5mg, caixa com 15 comprimidos revestidos",225.0,13,Cloridrato De Ciclobenzaprina Eurofarma
Succinato de Metoprolol 25mg 30 comprimidos Neo Química Genérico,225.0,12,Succinato De Metoprolol Neo Química Genérico
Ibandronato de Sódio 150mg 1 comprimido Biolab Genérico,225.0,12,Ibandronato De Sódio Biolab Genérico
"Allestra 30 0,075Mg + 0,030Mg, Caixa Com 21 Comprimidos Revestidos",225.0,14,Allestra 30 0 0
Deller 50mg com 30 comprimidos revestidos,225.0,13,Deller Com Revestidos
Maca Peruana Kester 60 cápsulas,225.0,13,Maca Peruana Kester
Tramadon Retard 100mg 10 comprimidos,224.0,14,Tramadon Retard
"Yasmin 3mg + 0,03mg, caixa com 21 comprimidos revestidos",224.0,13,Yasmin 0
Azitromicina 500mg Geolab 3 Comprimidos Revestidos,224.0,14,Azitromicina Geolab Revestidos
"Drospirenona + Etinilestradiol 3Mg + 0,02Mg Eurofarma 24 Comprimidos",224.0,14,Drospirenona Etinilestradiol 0 Eurofarma
Glimepirida 4mg 30 Comprimidos Eurofarma,224.0,14,Glimepirida Eurofarma
"Gastrol 185mg + 231,5mg + 178mg, blíster com 10 pastilhas",224.0,13,Gastrol 231 Blíster Com 10 Pastilhas
Prebictal 150Mg Com 30 Capsulas,224.0,13,Prebictal Com
Mirtazapina 15Mg 30Cpr Orodisp Ems,224.0,12,Mirtazapina 30Cpr Orodisp Ems
"Losartana Potássica EMS 50mg, caixa com 30 comprimidos revestidos",224.0,13,Losartana Potássica Ems
"Milgamma 150Mg, Caixa Com 30 Drageas",224.0,12,Milgamma
"Levotiroxina Sodica Merck 75Mcg, Caixa Com 30 Comprimidos",224.0,13,Levotiroxina Sodica Merck
Mesilato De Doxazosina 4Mg Com 30 Comprimidos Prati,224.0,14,Mesilato De Doxazosina Com Prati
"Aerolin 100Mcg Dose, Caixa Com 1 Lata Aerosol Com 200 Doses Com Aplicador",223.0,13,Aerolin Dose
"Mononitrato De Isossorbida Ache 20Mg, Caixa Com 30 Comprimidos",223.0,13,Mononitrato De Isossorbida Ache
Bendita Canfora Liquida Bravir 100Ml,223.0,15,Bendita Canfora Liquida Bravir
"Cloridrato de Prometazina Teuto 25mg, caixa com 20 comprimidos revestidos",223.0,13,Cloridrato De Prometazina Teuto
"Benalet 5Mg + 50Mg + 10Mg, Caixa Com 12 Pastilhas, Sabor Menta",223.0,12,Benalet
"Mesigyna 50mg/mL + 5mg/mL, caixa com ampola de 1mL de solução de uso intramuscular",223.0,12,Mesigyna Ml Ml
"Dicloridrato de Hidroxizina EMS 25mg, caixa com 30 comprimidos",223.0,12,Dicloridrato De Hidroxizina Ems
Sany D 50000ui 8 Cápsulas Moles,223.0,13,Sany D 50000Ui Moles
Algi Muscular Com 30 Sachês Sabor Frutas Vermelhas,223.0,13,Algi Muscular Com 30 Sachês Sabor Frutas Vermelhas
Aradois 25mg Biolab 30 comprimidos,223.0,14,Aradois Biolab
Suplemento Alimentar Imunoglucan Ds Susp 150Ml,223.0,13,Suplemento Alimentar Imunoglucan Ds Susp
"Hora H Uno 1,5Mg, Caixa Com 1 Comprimido",223.0,12,Hora H Uno 1
20Bi 30Cap,222.0,12,20Bi 30Cap
Profenid Cetoprofeno 50mg 24 cápsulas,222.0,14,Profenid Cetoprofeno
"Prednisona Biosintética - Aché 20mg, caixa com 10 comprimidos",222.0,13,Prednisona Biosintética Aché
"Advantan Locao 1Mg G, Caixa Com 1 Bisnaga Com 20G De Emulsao De Uso Dermatologico",222.0,12,Advantan Locao G
"Cobapetit 0,8mg mL + 0,2mg mL Xarope 100mL",222.0,14,Cobapetit 0 Ml 0 Ml Xarope
"Vitamina C Suplevit C Prevent 1G, Caixa Com 10 Comprimidos Efervescentes",222.0,13,Vitamina C Suplevit C Prevent
Hytós Plus Xarope 100mL,222.0,12,Hytós Plus Xarope
"Beserol 300Mg + 125Mg + 50Mg + 30Mg, Caixa Com 4 Comprimidos",222.0,12,Beserol
"Ceftriaxona Sódica 1g Eurofarma 5 Ampolas 3,5",222.0,12,Ceftriaxona Sódica Eurofarma 5 Ampolas 3 5
Paracetamol 500mg + Fosfato de Codeína 30mg EMS 36 Comprimidos,222.0,12,Paracetamol Fosfato De Codeína Ems
Suplemento Vitamínico Caldê Mag com 60 comprimidos,221.0,14,Suplemento Vitamínico Caldê Mag Com
"Rinosoro 9,0mg mL Descongestionante Spray 30mL",221.0,13,Rinosoro 9 Ml Descongestionante Spray
"Digoxina 0,25mg Genérico Pharlab 20 Comprimidos",221.0,13,Digoxina 0 Genérico Pharlab
"Cataflam 50Mg, Caixa Com 20 Drageas",221.0,12,Cataflam
"Anti-Hipertensivo Brasart Hct 320+12,5Mg 30 Comprimidos",221.0,13,Anti Hipertensivo Brasart Hct 320 12
Betadine xr 48mg 30cpr,221.0,15,Betadine Xr 30Cpr
Trileptal 60mg ml suspensão oral frasco com 100ml + 2 seringas dosadoras,221.0,12,Trileptal Ml Suspensão Oral
"Hemifumarato De Bisoprolol Merck 10mg, Caixa Com 30 Comprimidos Revestidos",221.0,12,Hemifumarato De Bisoprolol Merck
"Cloridrato de Ciclobenzaprina Biosintética - Aché 10mg, caixa com 15 comprimidos revestidos",221.0,12,Cloridrato De Ciclobenzaprina Biosintética Aché
"Glaucotrat 0,5%, caixa com 1 frasco gotejador com 5mL de solução de uso oftálmico",221.0,13,Glaucotrat 0 5
"Spray Nasal Prevent Filtrair em pó, caixa com 800mg",220.0,14,Spray Nasal Prevent Filtrair Em Pó
"Lacto-Leve 698mg/mL, frasco com 120mL de solução de uso oral, sem sabor",220.0,14,Lacto Leve Ml
"Bamifix 600Mg, Caixa Com 20 Drageas",220.0,12,Bamifix
"Euthyrox 125Mcg, Caixa Com 50 Comprimidos",220.0,13,Euthyrox
Onaz 5mg Prati-Donaduzzi 30 Comprimidos Revestidos,220.0,14,Onaz Prati Donaduzzi Revestidos
"Neotoss Dropropizina 1,5mg ml Xarope Pediátrico 60mL",220.0,13,Neotoss Dropropizina 1 Ml Xarope Pediátrico
"Sal De Frutas Eno Frasco Com 100G De Po Efervescente De Uso Oral, Guarana",220.0,13,Sal De Frutas Eno
Fentizol 20mg Aché 30mL Spray,220.0,13,Fentizol Aché Spray
"Libiam 1,25Mg, Caixa Com 28 Comprimidos Revestidos",220.0,12,Libiam 1
"Rapilax 7,5mg/mL, caixa com 1 frasco gotejador com 30mL de solução de uso oral",220.0,12,Rapilax 7 Ml
Passiflorine 20cpr,220.0,13,Passiflorine 20Cpr
Fluoxetina 20Mg 28Caps Cim,220.0,12,Fluoxetina 28Caps Cim
Gabapentina 400mg Biolab 30 Cápsulas Gelatinosas Duras,220.0,13,Gabapentina Biolab Gelatinosas Duras
Sibus 10mg Eurofarma 30 Comprimidos,220.0,13,Sibus Eurofarma
Frisium 10mg caixa com 20 comprimidos,220.0,13,Frisium
"Desloratadina Xarope 0,5Mg 60mL Genério Prati",219.0,12,Desloratadina Xarope 0 Genério Prati
Esomex Esomeprazol Magnésico 20mg 28 Comprimidos,219.0,12,Esomex Esomeprazol Magnésico
Insulina Humana Novolin 100ui frasco com 10ml,219.0,12,Insulina Humana Novolin 100Ui
"Clexane Safety Lock 40mg 0,4mL",219.0,13,Clexane Safety Lock 0
Gravisop 30 sachês,219.0,13,Gravisop 30 Sachês
Acebrofilina 25mg 5ml Aché Biosintética Xarope com 120mL Pediátrica,219.0,13,Acebrofilina Aché Biosintética Xarope Com Pediátrica
Aas 100Mg Infantil Com 10 Comprimidos Caixa com 20 Cartelas,219.0,12,Aas Infantil Com
"Succinato De Sumatriptana Biolab Genericos 50Mg, Caixa Com 2 Comprimidos Revestidos",219.0,12,Succinato De Sumatriptana Biolab Genericos
"Venocel 100Mg, Caixa Com 30 Capsulas Gelatinosas",219.0,12,Venocel
Dorene Tabs 150mg 30 Comprimidos,219.0,12,Dorene Tabs
Zyloric 100Mg 30Cpr,219.0,13,Zyloric 30Cpr
Lânico 875mg + 125mg 20 Comprimidos Revestidos,219.0,13,Lânico Revestidos
"Trok-N 20mg + 0,5mg + 2,5mg 10g Pomada",219.0,13,Trok N 0 2 Pomada
Gliclazida 60 Mg 30 Comprimidos Ems,219.0,12,Gliclazida Ems
Ofolato Caixa Com 30 Comprimidos,218.0,12,Ofolato
Levofloxacino 500mg 10 Comprimidos Revestidos - Bio,218.0,14,Levofloxacino Revestidos Bio
Base Fortalecedora para Unhas Nail Force 8ml,218.0,13,Base Fortalecedora Para Unhas Nail Force
Entresto 97mg 103mg Novartis 60 Comprimidos Revestidos,218.0,13,Entresto Novartis Revestidos
Diamicron MR 30mg caixa com 30 comprimidos,218.0,12,Diamicron Mr
Deflazacorte 6mg 20 comprimidos EMS Genérico,218.0,13,Deflazacorte Ems Genérico
Sulfadiazina de Prata 10mg g Prati Donaduzzi Bisnaga 50g Uso Dermatológico,218.0,14,Sulfadiazina De Prata G Prati Donaduzzi Bisnaga Uso Dermatológico
"Tylenol Sinus 500mg + 30mg, caixa com 24 comprimidos revestidos",218.0,13,Tylenol Sinus
"Nasonex 0,05mg/g, caixa com 1 frasco com 60 doses de suspensão de uso nasal",218.0,12,Nasonex 0 G
Rinosoft Baby Aerosol 100mL,217.0,12,Rinosoft Baby Aerosol
"Aradois HTC 50 12,5mg 30 Comprimidos",217.0,12,Aradois Htc 50 12
Oxcarbazepina 300mg Ranbaxy 30 Comprimidos Revestidos,217.0,12,Oxcarbazepina Ranbaxy Revestidos
@ Diprop Betame Genta Cre Ems,217.0,13,Diprop Betame Genta Cre Ems
"Olmesartana Medoxomila 40mg + Hidroclorotiazida 12,5mg 30 comprimidos Eurofarma Genérico",217.0,13,Olmesartana Medoxomila Hidroclorotiazida 12 Eurofarma Genérico
Colchis 1mg 30 Comprimidos,217.0,13,Colchis
"Sal de Frutas Eno frasco com 100g de pó efervescente de uso oral, laranja",217.0,13,Sal De Frutas Eno
"Decadron 0,75mg 20 Comprimidos Aché",217.0,12,Decadron 0 Aché
"Malvona 0,2mg/mL + 60mg/mL + 1mg/mL, caixa com 1 frasco com 100mL de solução de uso dermatológico",217.0,13,Malvona 0 Ml Ml Ml
Hemifumarato de Quetiapina 25mg 30 Comprimidos Revestidos - Bio,217.0,12,Hemifumarato De Quetiapina Revestidos Bio
