EAN;Produto_Original;Preco;Farmacia;Preco_De_Tabela;Preco_Pix;Preco_Cartao;Status_Preco
7894916500364;Penvir 125mg 10 comprimidos revestidos;Consultar;Vera Cruz;126.63;99.85;52.55;Disponível
7896026301367;Xarope Bisolvon 8mg/5ml Adulto Sabor Cereja 120ml;Consultar;Vera Cruz;39.75;32.10;33.79;Disponível
7896658027703;Kalist 2mg 28 comprimidos;Consultar;Vera Cruz;66.70;63.37;66.70;Disponível
7891317013943;Alurax 2mg 30 Comprimidos;Consultar;Vera Cruz;69.06;57.08;60.08;Disponível
7897411600386;Benicar Triplo 20mg/12,5mg/5mg 30 comprimidos revestidos;Consultar;Vera Cruz;155.56;147.78;51.85;Esgotado
7891721002045;Biconcor 5 5mg + 6,25mg 30 comprimidos revestidos;Consultar;Vera Cruz;148.40;104.33;54.91;Esgotado
7891317018207;Perlatte 9.000 fcc 10 comprimidos;Consultar;Vera Cruz;20.60;17.61;18.54;Disponível
7896094206380;Naprix 10 mg 30 comprimidos;Consultar;Vera Cruz;85.05;61.41;64.64;Disponível
7891106914178;Yaz Flex 3mg + 0,02mg 30 comprimidos revestidos;Consultar;Vera Cruz;145.97;106.78;56.20;Disponível
7898581710523;Noripurum 50mg/ml Gotas 30ml;Consultar;Vera Cruz;47.54;42.46;44.69;Disponível
7896006248927;Betaprospan 5mg/ml 2mg/ml Suspenção Injetável 1 ampola 1ml + seringa + agulha;Consultar;Vera Cruz;29.72;25.70;27.05;Esgotado
7891142142214;Diprosalic 0,5mg/g + 30mg/g Pomada Dermatológica 30g;Consultar;Vera Cruz;45.60;41.15;43.32;Disponível
7896261012561;Diovan Amlo Fix 320mg + 5mg 28 comprimidos revestidos;Consultar;Vera Cruz;176.33;167.51;58.78;Disponível
7896658027130;Trezete 20mg + 10mg 30 Comprimidos Revestidos;Consultar;Vera Cruz;133.48;105.25;55.40;Disponível
7898100243143;Xarope Ambrol Pediátrico Sabor Framboesa e Baunilha 100ml;Consultar;Vera Cruz;22.60;21.47;22.60;Esgotado
7897337716567;Nuvaring 11,7mg + 2,7mg 1 sachê com 1 anel de uso ginecológico;Consultar;Vera Cruz;121.24;77.17;81.23;Disponível
7896658002076;Levoid 38mcg 30 comprimidos;Consultar;Vera Cruz;12.26;9.79;10.30;Disponível
7897595903372;Puran T4 112mcg 30 comprimidos;Consultar;Vera Cruz;34.09;23.31;24.54;Disponível
7897337716819;Zetia 10mg 30 comprimidos;Consultar;Vera Cruz;125.44;91.76;96.59;Disponível
7896004732930;Ibuflex 400mg Legrand 8 cápsulas gelatinosas moles;Consultar;Vera Cruz;29.02;10.75;11.32;Disponível
7896658006760;Flogoral 1,5mg/ml Sabor Menta 150ml;Consultar;Vera Cruz;35.08;30.32;31.92;Esgotado
7896094928527;Xarope Benetosse 15mg/ml Sabor Cereja 100ml;Consultar;Vera Cruz;36.98;31.62;33.28;Disponível
7892828001337;Etna 2,5mg + 1,5mg + 1,0mg 20 cápsulas;Consultar;Vera Cruz;63.38;51.78;54.51;Disponível
7891721003042;Clinfar 10mg 30 comprimidos revestidos;Consultar;Vera Cruz;30.28;18.41;19.38;Disponível
7896112406457;Embo 5mg 20 comprimidos revestidos;Consultar;Vera Cruz;78.92;56.23;59.19;Disponível
7894164005420;Suplemento Hidroeletrolítico Hidrali 45 Laranja 500ml;Consultar;Vera Cruz;13.90;8.59;9.04;Esgotado
7896094203044;Elani 28 3mg + 0,03mg 84 comprimidos revestidos;Consultar;Vera Cruz;232.28;154.47;54.20;Disponível
7896241228142;Vaslip 20mg 30 comprimidos revestidos;Consultar;Vera Cruz;48.04;37.88;39.87;Disponível
7897129300509;Vitacid 0,5mg/g Creme 25g;Consultar;Vera Cruz;65.10;53.19;55.99;Disponível
7896523216461;Pastilha Ciflogex Sabor Cereja 12un;Consultar;Vera Cruz;22.63;18.28;19.24;Disponível
7897337705868;Renitec 20mg 30 comprimidos;Consultar;Vera Cruz;83.03;62.31;65.59;Disponível
7896108001185;Bioginkgo 80mg 45 comprimidos;Consultar;Vera Cruz;56.49;50.99;53.67;Esgotado
736532751751;Bye Bad 4 cápsulas;Consultar;Vera Cruz;20.90;17.47;18.39;Disponível
7896637032216;Suplemento Alimentar Probid 15 Cápsulas;Consultar;Vera Cruz;51.90;46.39;48.83;Disponível
7899095240162;Omenax 20mg 56 cápsulas gelatinosas duras;Consultar;Vera Cruz;27.60;8.91;9.38;Disponível
7896004760995;Migraliv 12 comprimidos;Consultar;Vera Cruz;21.96;19.19;20.20;Disponível
7896261015609;Exforge HCT 160mg + 12,5mg + 10mg 28 comprimidos revestidos;Consultar;Vera Cruz;237.79;225.90;79.26;Esgotado
7898926572090;Spray Nasal Aquoso Nasonex 60 doses 9ml;Consultar;Vera Cruz;50.57;41.32;43.49;Disponível
7896523201450;Leite de Magnésia 80mg/ml Sabor Hortelã 120ml;Consultar;Vera Cruz;12.90;6.86;7.22;Esgotado
7898906846302;Óleo Sachet Pielsana 7,5cm X 7,5cm 3ml;Consultar;Vera Cruz;6.50;5.13;5.40;Disponível
7896226102603;Suplemento Vitamínico Vitergan Zinco 30 comprimidos revestidos;Consultar;Vera Cruz;108.28;85.38;89.87;Disponível
7896658009532;Prelone 3mg/ml Sabor Cereja 120ml + 1 pipeta dosadora;Consultar;Vera Cruz;58.44;48.86;51.43;Disponível
7898168001280;Creme Dermatológico Cetobeta 30g;Consultar;Vera Cruz;41.17;14.47;15.23;Disponível
7897337716871;Zetsim 10mg + 20mg 30 comprimidos;Consultar;Vera Cruz;115.79;84.70;89.16;Disponível
7896269900358;Betnovate N 1mg/g + 5mg/g Pomada Dermatológica 30g;Consultar;Vera Cruz;51.30;41.43;43.61;Esgotado
7896672203923;Broncho - Vaxom 3,5mg 30 sachês de granulado;Consultar;Vera Cruz;214.61;169.22;59.38;Disponível
7897322709376;Fluidificante e Descongestionante Nasal Rinosoro Jet 0,9% 100ml;Consultar;Vera Cruz;50.14;44.30;46.63;Disponível
7896094926592;Vabam 10mg 30 comprimidos revestidos;Consultar;Vera Cruz;204.35;194.13;68.12;Esgotado
7896523206806;Pastilha Ciflogex Diet Sabor Menta e Limão 12un;Consultar;Vera Cruz;25.19;21.54;22.67;Disponível
7898089300035;Pílulas de Lussen 20mg + 10mg + 10mg + 30mg + 8mg 36 comprimidos revestidos;Consultar;Vera Cruz;49.06;40.08;42.19;Disponível
7896685303634;Imunoglucan DS 60 cápsulas;Consultar;Vera Cruz;168.50;160.08;56.17;Disponível
7896006203186;Leiba Sabor Laranja 6 Sachês de 4g cada;Consultar;Vera Cruz;30.99;29.44;30.99;Esgotado
7896676401776;Laxante Phosfoenema 130ml;Consultar;Vera Cruz;20.95;18.51;19.48;Disponível
7896023719899;Xarope Melagrião 150ml;Consultar;Vera Cruz;20.90;16.06;16.90;Disponível
7897930761476;Differin 3mg/g Gel 30g;Consultar;Vera Cruz;128.77;106.43;56.02;Disponível
7898037084680;Cistitemed 30 comprimidos;Consultar;Vera Cruz;39.90;35.25;37.11;Esgotado
7896165600727;Picoprep 10mg + 3,5g + 12g 2 sachês com 16,1g cada Sabor Laranja;Consultar;Vera Cruz;53.34;46.11;48.54;Disponível
7896269900334;Betnovate N 1mg/g + 5mg/g Creme Dermatológica 30g;Consultar;Vera Cruz;49.20;41.60;43.79;Esgotado
7896112165538;Kit Solução para Lentes Bio Soak Olhos Sensíveis 360ml+120ml + Estojo para Lentes;Consultar;Vera Cruz;54.50;46.60;49.05;Disponível
7898100241897;Salicetil Infantil 100mg 10 comprimidos;Consultar;Vera Cruz;2.32;1.08;1.14;Disponível
7894916508964;Esomex 20mg 28 comprimidos revestidos;Consultar;Vera Cruz;90.49;85.97;90.49;Esgotado
7896006271543;Doxaprost 2mg 30 comprimidos;Consultar;Vera Cruz;37.28;9.57;10.07;Disponível
7896261015623;Exforge HCT 320mg + 25mg + 10mg 28 comprimidos revestidos;Consultar;Vera Cruz;237.79;225.90;79.26;Esgotado
7893454209920;Tanderalgin 30 comprimidos;Consultar;Vera Cruz;47.60;13.11;13.80;Disponível
7898040328078;Fumasil 60 Comprimidos Orodispersíveis;Consultar;Vera Cruz;73.90;64.59;67.99;Disponível
7896094922006;Albocresil 360mg/g Solução Concentrada 12ml;Consultar;Vera Cruz;44.48;40.15;42.26;Disponível
7896676410877;Parkidopa 250mg + 25mg 30 comprimidos;Consultar;Vera Cruz;60.04;46.20;48.63;Disponível
7894916508513;Concárdio 5mg 30 comprimidos revestidos;Consultar;Vera Cruz;81.12;77.06;81.12;Esgotado
7896015518370;Sal de Frutas Eno Limão 100g;Consultar;Vera Cruz;30.73;22.48;23.66;Disponível
7896672203336;Fostair 100/6mcg Suspensão Aerossol 120 doses 8ml;Consultar;Vera Cruz;211.03;200.48;70.34;Disponível
7897322709758;Vitamina D3 Addera D3 50.000UI 4 cápsulas moles;Consultar;Vera Cruz;142.88;112.66;59.30;Esgotado
7897322709987;Vitamina D3 Addera D3 10.000UI 4 Cápsulas Moles;Consultar;Vera Cruz;68.54;61.85;65.11;Disponível
7898636191321;Lomecan 2% Creme Vaginal com 3 aplicadores descartáveis 20g;Consultar;Vera Cruz;69.71;61.59;64.83;Disponível
7896637022316;INIBINA - 10mg, 20 comprimidos;Consultar;Vera Cruz;119.26;105.36;55.46;Esgotado
7896658000652;Solução Nasal Sorine 0,5mg/ml 30ml;Consultar;Vera Cruz;27.51;23.00;24.21;Disponível
7896112493440;Triazol 150mg 2 cápsulas;Consultar;Vera Cruz;63.32;52.34;55.09;Disponível
7897322701486;Magnopyrol 500mg/ml Gotas 10ml;Consultar;Vera Cruz;26.48;23.14;24.36;Esgotado
7896261020269;Entresto 24mg + 26mg 28 comprimidos revestidos;Consultar;Vera Cruz;202.28;192.17;67.43;Disponível
7891142201621;Alivium 400mg 8 cápsulas líquidas;Consultar;Vera Cruz;27.49;23.50;24.74;Disponível
7896862993207;Oxipelle 10mg/ml Solução Tópica 20ml;Consultar;Vera Cruz;59.91;51.79;54.52;Disponível
7896641804106;Broncho - Vaxom 7mg 30 cápsulas;Consultar;Vera Cruz;317.91;256.71;90.07;Disponível
7897322709727;Vitamina D3 Addera D3 7.000UI 4 cápsulas moles;Consultar;Vera Cruz;43.95;39.66;41.75;Disponível
7897018510026;Protetor Ocular Oftam Grande Bege 20un;Consultar;Vera Cruz;33.90;27.69;29.15;Disponível
7898962943052;Naldecon Multi 4 comprimidos;Consultar;Vera Cruz;10.99;8.87;9.34;Disponível
7896523226590;Cimegripe Dia 12 comprimidos;Consultar;Vera Cruz;21.58;22.33;21.58;Esgotado
7896083402540;Clifemin 160mg 30 comprimidos;Consultar;Vera Cruz;153.80;124.19;65.37;Disponível
7896281100521;Hyaludermin 0,2% Creme Uso Dermatologico 10g;Consultar;Vera Cruz;42.46;33.08;34.82;Esgotado
7896112402480;Bhena 5mg 30 comprimidos revestidos;Consultar;Vera Cruz;86.18;64.68;68.08;Disponível
7898040321291;Marevan 7,5mg 30 comprimidos;Consultar;Vera Cruz;52.79;39.62;41.70;Disponível
7897337716239;Gracial 25mcg + 40mcg +125mcg + 30mcg 22 comprimidos;Consultar;Vera Cruz;61.16;37.76;39.75;Disponível
7898029551770;Daflon 500mg FFPM 30 comprimidos revestidos;Consultar;Vera Cruz;133.30;105.11;55.32;Disponível
7898029551787;Daflon 500mg FFPM 60 comprimidos revestidos;Consultar;Vera Cruz;227.81;179.63;63.03;Disponível
7891058017507;Analgésico Dorflex 36 comprimidos;Consultar;Vera Cruz;23.74;18.04;18.99;Disponível
7896658005442;Flogoral 3mg Pastilhas Sabor Laranja 12un;Consultar;Vera Cruz;20.85;18.02;18.97;Disponível
7891317009724;Tâmisa 30 75mcg + 30mcg 63 drágeas;Consultar;Vera Cruz;94.60;72.80;76.63;Disponível
7898582382224;Zomig OD 2,5mg 2 comprimidos orodispersíveis;Consultar;Vera Cruz;76.78;59.81;62.96;Esgotado
7891142115799;Oximax 400mcg Refil 30 cápsulas de pó para inalação;Consultar;Vera Cruz;89.46;67.99;71.57;Esgotado
7896523201658;Pomada Dermatológica Nebacimed 50g;Consultar;Vera Cruz;37.01;19.34;20.36;Disponível
7894916510011;Bramicar HCT 80mg + 12,5mg 30 comprimidos;Consultar;Vera Cruz;107.54;91.95;96.79;Disponível
7896269900617;Psorex 0,5mg/g Creme Dermatológico 30g;Consultar;Vera Cruz;49.95;47.45;49.95;Esgotado
7896714230160;Lidogel 20mg/g Neo Química Geleia 2% 30g;Consultar;Vera Cruz;24.68;16.64;17.52;Disponível
7896094921337;Buscofem 400mg 2 cápsulas;Consultar;Vera Cruz;7.96;6.28;6.61;Disponível
7896523227146;Cimegripe Dor e Febre 750mg 20 comprimidos;Consultar;Vera Cruz;20.44;19.42;20.44;Disponível
7898040321406;Gynopac 2 comprimidos + Creme Ginecológico 35g + 7 aplicadores;Consultar;Vera Cruz;121.24;100.21;52.74;Disponível
7891721201806;Glifage XR 500mg 30 comprimidos de liberação prolongada;Consultar;Vera Cruz;11.95;7.27;7.65;Disponível
7891317005351;Ebastel 10mg 10 comprimidos;Consultar;Vera Cruz;77.80;73.91;77.80;Esgotado
7896658002700;Vertizine D - 10mg + 3mg 20 comprimidos;Consultar;Vera Cruz;95.32;71.54;75.30;Esgotado
7897411611023;BenicarAnlo 40mg/5mg 30 comprimidos revestidos;Consultar;Vera Cruz;103.89;75.01;78.96;Disponível
7896006259657;Demedrox 150mg/ml Suspensão Injetável 1 seringa + 1agulha;Consultar;Vera Cruz;45.62;27.74;29.20;Esgotado
7896230302099;Óleo de Rícino ADV Farma 30ml;Consultar;Vera Cruz;9.30;7.60;8.00;Esgotado
7897595901033;Puran T4 100mcg 30 comprimidos;Consultar;Vera Cruz;17.36;12.04;12.67;Disponível
7896658000577;NovaCort Pomada 30g;Consultar;Vera Cruz;48.24;39.42;41.49;Disponível
7893093083882;Previgrip Weleda 20g;Consultar;Vera Cruz;99.90;86.36;90.91;Disponível
7896112406464;Embo 5mg 60 comprimidos revestidos;Consultar;Vera Cruz;235.24;178.78;62.73;Disponível
7897411602205;Lixiana 60mg 30 Comprimidos Revestidos;Consultar;Vera Cruz;148.85;128.68;67.73;Disponível
7894916512718;Impere 5mg 30 comprimidos revestidos;Consultar;Vera Cruz;156.68;125.03;65.81;Disponível
7896241296523;Vonau Flash 4mg Biolab 10 comprimidos de desintegração oral;Consultar;Vera Cruz;49.45;34.76;36.59;Disponível
7896226506371;Prolopa BD 100/25mg 30 comprimidos;Consultar;Vera Cruz;65.72;48.70;51.26;Disponível
7896269900211;Beclosol 50mcg/mg Spray Nasal Aquoso com 200 doses 24ml;Consultar;Vera Cruz;91.84;74.16;78.06;Disponível
7894916500296;Neutrofer 250mg/ml Gotas 30ml;Consultar;Vera Cruz;65.29;55.20;58.11;Disponível
7891721028335;Citoneurin 5.000 20 drágeas;Consultar;Vera Cruz;71.89;68.30;71.89;Esgotado
7896180300053;Solução Oftálmica Maxibell 0,5mg/m + 4mg/ml 10ml;Consultar;Vera Cruz;18.24;13.69;14.41;Esgotado
7898087340040;Loção Oleosa Dersani 100ml;Consultar;Vera Cruz;39.90;34.11;35.91;Esgotado
7896181907497;Lotar 2,5mg + 50mg 30 cápsulas;Consultar;Vera Cruz;88.06;68.60;72.21;Esgotado
7896094203051;Elani Ciclo 3mg + 0,03mg 63 comprimidos revestidos;Consultar;Vera Cruz;174.08;124.03;65.28;Disponível
7896637032247;Lactosil Flora 30 cápsulas;Consultar;Vera Cruz;57.90;55.01;57.90;Disponível
7897595609120;Doxuran 2mg 30 comprimidos;Consultar;Vera Cruz;26.32;16.00;16.84;Disponível
7896009498442;Analgésico Advil 400mg 8 cápsulas líquidas;Consultar;Vera Cruz;25.64;17.78;18.72;Disponível
7895858017415;Magnésia Bisurada Sabor Menta 10 pastilhas;Consultar;Vera Cruz;13.49;12.05;12.68;Disponível
7897411610606;Benicar 20mg 30 comprimidos revestidos;Consultar;Vera Cruz;84.47;61.79;65.04;Disponível
7896112403623;Dacxi 15mg 28 comprimidos revestidos;Consultar;Vera Cruz;124.35;94.51;99.48;Esgotado
7896112486787;Aradois 50mg 30 comprimidos revestidos;Consultar;Vera Cruz;57.29;4.90;5.16;Disponível
7891268102239;Citalor 20mg 30 comprimidos revestidos;Consultar;Vera Cruz;159.59;119.78;63.04;Disponível
7896094208858;Plenance 10mg 90 comprimidos revestidos;Consultar;Vera Cruz;138.66;100.11;52.69;Disponível
7896112470281;VASOPRIL PLUS - 10mg + 25mg, 60 comprimidos;Consultar;Vera Cruz;116.56;86.37;90.92;Disponível
7896637031516;Inilok 40mg Apsen 60 comprimidos;Consultar;Vera Cruz;132.95;87.15;91.74;Disponível
7896094930001;Buscopan Gotas 10mg 20ml;Consultar;Vera Cruz;29.49;24.38;25.66;Disponível
7896094928091;AAS Infantil 100mg com 120 comprimidos;Consultar;Vera Cruz;100.99;95.94;50.50;Disponível
7897322702032;Fluidificante e Descongestionante Nasal Rinosoro Gotas 0,9% 30ml;Consultar;Vera Cruz;23.78;21.01;22.12;Disponível
7898168001303;Pomada Dermatológico Cetobeta 30g;Consultar;Vera Cruz;41.17;14.86;15.64;Disponível
7896714291864;Picbam 5mg 20 comprimidos revestidos;Consultar;Vera Cruz;105.22;99.96;52.61;Esgotado
7896658005299;Flogoral 1,5mg/ml Spray Sabor Cereja 30ml;Consultar;Vera Cruz;42.79;36.99;38.94;Disponível
7897076910554;ALTIVA - 120mg, 10 comprimidos;Consultar;Vera Cruz;65.81;54.39;57.25;Disponível
7896658008115;Artrosil 160mg 10 cápsulas duras de liberação prolongada;Consultar;Vera Cruz;39.18;32.76;34.48;Disponível
7896637023566;Retemic UD 10mg 30 comprimidos de liberação controlada;Consultar;Vera Cruz;136.09;129.29;68.05;Esgotado
7896226109305;Suplemento Vitamínico Caldê 60 comprimidos mastigáveis;Consultar;Vera Cruz;115.75;109.96;57.88;Disponível
7897411610620;Benicar 40mg 30 comprimidos revestidos;Consultar;Vera Cruz;88.79;64.95;68.37;Disponível
7892953001837;Mitrul 15mg 10 cápsulas gelatinosas duras de liberação prolongada;Consultar;Vera Cruz;63.19;51.02;53.71;Disponível
7896658008023;Digeplus 7mg + 40mg + 50mg Aché 30 Cápsulas;Consultar;Vera Cruz;55.80;47.71;50.22;Disponível
7891158104688;Suplemento Hidroeletrolítico Pedialyte Max Morango 500ml;Consultar;Vera Cruz;23.90;21.12;22.23;Disponível
7896714274577;Mirador 1g 10 comprimidos;Consultar;Vera Cruz;25.89;17.96;18.90;Disponível
7898040329716;Suplemento Alimentar Calcitran Triflex 30 comprimidos;Consultar;Vera Cruz;68.90;65.46;68.90;Disponível
7897129301223;Micolamina 10mg/ml Loção Spray 50ml;Consultar;Vera Cruz;98.80;78.84;82.99;Disponível
7896658034008;Zior 250mg 28 comprimidos;Consultar;Vera Cruz;145.31;118.72;62.49;Disponível
7891268104028;Feldene SL 20mg 10 comprimidos de dissolução instantânea;Consultar;Vera Cruz;93.25;72.65;76.47;Esgotado
8902220115569;Olmecor 20mg 60 comprimidos revestidos;Consultar;Vera Cruz;103.96;71.11;74.85;Disponível
7894916513135;Bramicar HCT 80mg + 12,5mg 60 comprimidos;Consultar;Vera Cruz;137.64;107.22;56.43;Disponível
7897705201831;Novorapid Flexpen 100U/ml 1 carpule com 3ml + 1 sistema de aplicação;Consultar;Vera Cruz;66.52;54.98;57.87;Disponível
7895858005924;Aldomet 500mg 30 comprimidos revestidos;Consultar;Vera Cruz;89.98;69.24;72.88;Disponível
7896523200385;Vitamina D Cimed 7.000UI 8 Comprimidos;Consultar;Vera Cruz;22.30;10.17;10.70;Esgotado
7896112425496;Pantogar Biolab 90 Cápsulas;Consultar;Vera Cruz;345.95;328.65;115.32;Disponível
7896658003523;Decadron 0,75mg 20 comprimidos;Consultar;Vera Cruz;15.50;12.82;13.49;Disponível
7897316802335;Solução Oftálmica Still 0,1% 5ml;Consultar;Vera Cruz;22.78;18.83;19.82;Disponível
7899824400690;Nevrix 100mg + 100mg + 5000mcg 20 comprimidos revestidos;Consultar;Vera Cruz;73.63;57.36;60.38;Disponível
7896658012402;Meritor 2mg + 1000mg 30 comprimidos revestidos;Consultar;Vera Cruz;66.38;52.35;55.10;Disponível
7896658005145;Prelone 20mg 10 comprimidos;Consultar;Vera Cruz;36.66;30.30;31.89;Disponível
7896255763172;Iruxol Mono 1,2U Pomada 30g;Consultar;Vera Cruz;118.36;95.58;50.31;Disponível
7896658016592;Betadine 24mg 60 comprimidos;Consultar;Vera Cruz;85.83;65.23;68.66;Disponível
7896226103020;Permear 300mg 20 comprimidos revestidos;Consultar;Vera Cruz;172.85;164.21;57.62;Esgotado
7891268144086;Feldene 20mg 10 cápsulas;Consultar;Vera Cruz;45.98;37.56;39.54;Disponível
7896094922136;Nesina 12,5mg 30 comprimidos revestidos;Consultar;Vera Cruz;163.66;155.48;54.55;Disponível
7896658001390;Fentizol 20mg/ml Spray 30ml;Consultar;Vera Cruz;70.12;58.62;61.71;Disponível
7898100243150;Xarope Ambrol Sabor Pêssego e Baunilha 100ml;Consultar;Vera Cruz;33.03;31.38;33.03;Esgotado
7896241277935;Pressat 5mg 30 comprimidos;Consultar;Vera Cruz;80.01;57.01;60.01;Esgotado
7896094919648;Suplemento Alimentar Ofolato D Fer 1000UI 30 comprimidos;Consultar;Vera Cruz;0.00;0.00;0.00;Esgotado
7891317011390;Naire 20mg 15 comprimidos;Consultar;Vera Cruz;68.24;55.10;58.00;Disponível
7896004770222;Xarope Clopê Sabor Coco 120ml;Consultar;Vera Cruz;43.76;41.57;43.76;Disponível
78909700;Melagrião Própolis e Gengibre Spray Sabor Menta 30ml;Consultar;Vera Cruz;21.99;15.04;15.83;Disponível
7896212410644;SPORANOX - 100mg, 15 cápsulas gelatinosas;Consultar;Vera Cruz;335.95;319.15;111.98;Esgotado
7896094209190;Ebatz 2mg 30 comprimidos revestidos;Consultar;Vera Cruz;113.41;85.11;89.59;Disponível
7892953208380;Fenazic 15mg 30 comprimidos revestidos de liberação prolongada;Consultar;Vera Cruz;197.99;152.35;53.46;Disponível
7896227800874;Adesivos Salonpas Grande 2un;Consultar;Vera Cruz;9.90;8.08;8.51;Disponível
7891142156211;Fluir 12mcg 30 cápsulas de uso inalatório por via oral;Consultar;Vera Cruz;0.00;0.00;0.00;Esgotado
7897316801017;Solução Oftálmica Alphagan 0,2% 5ml;Consultar;Vera Cruz;137.72;107.28;56.47;Disponível
7891317432362;Musculare 10mg 15 comprimidos revestidos;Consultar;Vera Cruz;22.97;19.42;20.44;Disponível
7896112406235;Livalo 2mg 60 comprimidos revestidos;Consultar;Vera Cruz;207.91;158.01;55.44;Disponível
7896181909118;DERMOMAX - 40mg/g 1 bisnaga com 30g de creme de uso dermatológico;Consultar;Vera Cruz;138.76;131.82;69.38;Esgotado
7896094999558;Neosaldina Dip 1g 10 comprimidos;Consultar;Vera Cruz;24.99;18.52;19.49;Disponível
7896094999978;Dramin B6 30 comprimidos revestidos;Consultar;Vera Cruz;25.51;22.05;23.21;Disponível
7893093067196;Sinudoron Weleda 80 comprimidos;Consultar;Vera Cruz;97.50;85.22;89.70;Disponível
7891106914086;Triquilar 21 drágeas;Consultar;Vera Cruz;13.42;9.57;10.07;Disponível
7891268404029;Antiácido Mylanta Plus Sabor Menta 240ml;Consultar;Vera Cruz;60.02;51.32;54.02;Disponível
7896009498466;Analgésico Advil Mulher 400mg 2 Cápsulas Líquidas;Consultar;Vera Cruz;6.63;3.52;3.71;Disponível
7896094211445;Sumax 25mg 6 comprimidos revstidos;Consultar;Vera Cruz;39.88;31.83;33.50;Disponível
7898040328573;Suplemento Alimentar Calcitran MDK Sabor Menta 30 comprimidos mastigáveis;Consultar;Vera Cruz;64.20;47.58;50.08;Disponível
7896241225523;Ablok 50mg 30 comprimidos;Consultar;Vera Cruz;39.07;30.07;31.65;Disponível
310119052440;Solução para Lentes Rígidas Boston Simplus Multiação 120ml;Consultar;Vera Cruz;93.50;73.73;77.61;Disponível
7896004779713;Dienogeste 2mg EMS 30 comprimidos;Consultar;Vera Cruz;74.64;33.33;35.08;Disponível
7896658027604;Divena 40mg 30 comprimidos;Consultar;Vera Cruz;75.04;62.74;66.04;Disponível
7891010249274;Tylenol 750mg 4 comprimidos revestidos;Consultar;Vera Cruz;10.58;9.04;9.52;Disponível
