int64_field_0;venda_id;nome_produto;data_venda;quantidade
72438;60597;Pregabalina 150mg 30 Cápsulas Genérico Eurofarma (C1);09-2024;31.0
2249;22869;Lonium 40mg 30 Comprimidos Revestidos;09-2024;32.0
2918;10893;Trezete 10+10mg 60 Comprimidos Revestidos Aché;09-2024;32.0
3131;51657;Puran T4 300mcg 30 Comprimidos Sanofi;09-2024;32.0
3909;29757;Sumax 25mg 4 Comprimidos Revestidos;09-2024;32.0
5317;63333;Moratus 20mg 30 Comprimidos Revestidos Medley (C1);09-2024;32.0
6135;14049;Atenolol + Clortalidona Genérico EMS 50mg + 12,5mg 60 Comprimidos;09-2024;32.0
7268;21705;LuftaGastro Sachê Líquido - 12 Sachês de 10ml;09-2024;32.0
7512;16797;Olmy 40mg 30 Comprimidos Revestidos Germed;09-2024;32.0
8717;25353;Culturelle Junior 10 Comprimidos Mastigáveis Cellera;09-2024;32.0
9424;48861;Meclin 25mg 15 Comprimidos;09-2024;32.0
10448;46509;Rybelsus 7mg 30 Comprimidos;09-2024;32.0
10863;26769;Doralgina 30mg/300mg/30mg 20 Comprimidos;09-2024;32.0
11281;67126;Doralgina 30mg/300mg/30mg 20 Comprimidos;09-2024;32.0
11377;45069;Lunera 10ml;09-2024;32.0
11382;61425;Evortia 20mg 60 Comprimidos Revestidos Hypera (C1);09-2024;32.0
11914;35397;Nusira 25mg + 25mg 30 Comprimidos Adium (A2);09-2024;32.0
12003;63249;Topamax 100mg 60 Comprimidos Revestidos Janssen (C1);09-2024;32.0
12379;64245;Azilect 1mg 30 Comprimidos Teva (C1);09-2024;32.0
13370;45309;Pomada Oftamológica Cylocort 3,5G Genom;09-2024;32.0
13839;53469;Ibandronato de Sódio 150mg 1 Comprimido Revestido Genérico Althaia;09-2024;32.0
15788;50697;Doxazosina 2mg 30 Comprimidos Revestidos Genérico EMS;09-2024;32.0
16409;54393;Ciclopirox Olamina 15ml Genérico EMS;09-2024;32.0
16491;43977;Vynaxa 10 Mg 10 Comprimidos;09-2024;32.0
16501;23553;Vonau Flash 8mg 30 Cápsulas Biolab;09-2024;32.0
18421;2973;Cetoconazol + Betametasona Pomada Dermatológica 30g Genérico Eurofarma;09-2024;32.0
19294;11913;Benicar Anlo 40+10mg 30 Comprimidos Revestidos Sankyo;09-2024;32.0
20508;66159;Diclofenaco Potássico 50mg Genérico Cimed 20 Comprimidos Revestidos;09-2024;32.0
20660;60201;Insit 100mg 30 Cápsulas Apsen (C1);09-2024;32.0
20901;18141;Dacxi 20mg 28 Comprimidos Revestidos Biolab;09-2024;32.0
21140;34377;Mesacol 800mg 30 Comprimidos Revestidos;09-2024;32.0
22100;43269;Rivaroxabana 10mg 30 Comprimidos Revestidos Genérico EMS;09-2024;32.0
22186;489;Fexofenadina 120mg 10 Comprimidos Revestidos Genérico EMS;09-2024;32.0
22484;56901;Vortioxetina 10mg 60 Comprimidos Revestidos Genérico Althaia (C1);09-2024;32.0
22499;67597;Vatis 300mg 90 Comprimidos Libbs;09-2024;32.0
23210;4893;Betnovate Creme GSK 30g;09-2024;32.0
25376;43869;Perivasc 500mg 60 Comprimidos Eurofarma;09-2024;32.0
27801;1041;Esalerg 1,25mg/ml 20ml Gotas Aché;09-2024;32.0
29968;23577;Pantoprazol Genérico Medley 20mg 28 Comprimidos Revestidos;09-2024;32.0
30060;17865;Plenance 10mg 30 Comprimidos Revestidos Libbs;09-2024;32.0
31975;35409;Flotac 70mg 14 Comprimidos Novartis;09-2024;32.0
32435;65325;Reconter ODT 15mg 30 Comprimidos Libbs (C1);09-2024;32.0
33273;71810;Mesacol 800mg 30 Comprimidos Revestidos;09-2024;32.0
33458;3597;Tioconazol + Tinidazol Creme Vaginal 35g Genérico EMS;09-2024;32.0
33758;53457;Motore 500mg 60 Comprimidos Ache;09-2024;32.0
34025;6429;Pomada Daivonex Roche 30g Leofarma;09-2024;32.0
34794;57477;Sertralina 100mg 30 Comprimidos Revestidos Genérico Cimed;09-2024;32.0
35781;64401;Ralzin 100mg 30 Comprimidos Revestidos Prati Donaduzzi (C1);09-2024;32.0
36369;12777;Olmesartana + Hidroclorotiazida 40mg + 12,5mg 30 Comprimidos Revestidos Genérico Eurofarma;09-2024;32.0
37191;25233;Omeprazol 20mg 7 Cápsulas Genérico Medley;09-2024;32.0
37221;24177;Alcachofra 20 Comprimidos Revestidos Herbarium;09-2024;32.0
37241;3621;Condroflex 500+400mg 60 Cápsulas Adium;09-2024;32.0
38008;67021;Ruva 10mg 30 Comprimidos Revestidos Eurofarma;09-2024;32.0
39362;3309;Astro Suspensão Oral 15ml;09-2024;32.0
39858;61269;Paxil CR 12,5mg 30 Comprimidos GSK (C1);09-2024;32.0
41271;32073;Vick Drops Sabor Mentol 5 Pastilhas;09-2024;32.0
42749;33201;Analgésico Flanax 275mg Bayer com 20 comprimidos (embalagem econômica);09-2024;32.0
43203;40893;Rinosoro Alto Volume 30 Sachês Farmasa;09-2024;32.0
44431;32781;Diclofenaco Potássico 50mg Genérico Cimed 20 Comprimidos Revestidos;09-2024;32.0
44919;28545;Paracetamol + Cafeína 20 Comprimidos Revestidos Genérico EMS;09-2024;32.0
44986;7029;Symbicort Suspensão Inalatória 120 Doses + Valvula Dosadora;09-2024;32.0
45123;57453;Metilfenidato 10mg 30 Comprimidos Genérico Althaia (A3);09-2024;32.0
47241;14805;Vatis 300mg 90 Comprimidos Libbs;09-2024;32.0
47299;35613;4Flex 30 Comprimidos;09-2024;32.0
47531;53421;Osteotec 150mg 3 Comprimidos Revestidos Adium;09-2024;32.0
47735;32505;Nimesulida 100mg Genérico Cimed 12 Comprimidos;09-2024;32.0
48166;43497;Rivaroxabana 10mg 10 Comprimidos Revestidos Genérico Medley;09-2024;32.0
49917;14637;Cloridrato de Propranolol 10mg 30 Comprimidos;09-2024;32.0
50135;41685;Rinosoro Sic XT 3 % Spray 50ml Hypera;09-2024;32.0
50466;8589;Vibramicina Solúvel Pfizer 100mg 20 Comprimidos;09-2024;32.0
50570;34857;Ducox 200mg 30 Cápsulas Momenta (C1);09-2024;32.0
50822;13461;Captopril 25mg Generico Cimed 30 Comprimidos;09-2024;32.0
51673;45141;Liposic Gel Oftálmico 10g;09-2024;32.0
51787;29733;Fosfato de Codeína 30mg 2 Blisters Genérico Nova Química (A2);09-2024;32.0
53206;25173;Silimalon 140 100 + 140mg 60 Comprimidos Zydus;09-2024;32.0
53253;50361;Succi Solifenacina 10mg 30 Comprimidos Revestidos Genérico Ranbaxy;09-2024;32.0
53674;51009;Puran T4 112mcg 30 Comprimidos Sanofi;09-2024;32.0
54728;35541;Advipro 11,6mg 60g Gel GSK;09-2024;32.0
55471;36237;Diclofenaco Dietilamonio Aero 60g Legrand;09-2024;32.0
55777;14553;Ruva 10mg 30 Comprimidos Revestidos Eurofarma;09-2024;32.0
56644;53481;Actonel Theramex 150mg 1 Comprimido Revestido;09-2024;32.0
56796;8145;Ceftriaxona Sódica Solução Intramuscular 1 Frasco-ampola De 3,5ml;09-2024;32.0
57005;19581;Olmy 20mg 30 Comprimidos Revestidos Germed;09-2024;32.0
57803;17121;Propafenona 150mg 90 Comprimidos Revestidos Genérico Althaia;09-2024;32.0
60190;63789;Vensate LP 150mg 30 Cápsulas Cristália (C1);09-2024;32.0
60504;45453;Opti-Free Puremoist 90ml Alcon;09-2024;32.0
60537;32841;Meloxicam 15mg 10 Comprimidos Genérico Prati;09-2024;32.0
60887;49485;Sildenafil 50mg 8 Comprimidos Revestidos Genérico Prati-Donaduzzi;09-2024;32.0
61404;43833;Rivaroxabana 20mg Genérico Cimed 30 Comprimidos Revestidos;09-2024;32.0
61732;32169;Naldecon Febre 750mg 10 Comprimido Reckitt;09-2024;32.0
62314;53205;Celecoxibe 200mg 10 Cápsulas Genérico Sandoz (C1);09-2024;32.0
65611;7797;Keflex 500Mg 100Ml Bago;09-2024;32.0
66042;1257;Dicloridrato De Hidroxizina 2mg/ml Solução Oral Genérico Germed 120ml;09-2024;32.0
66313;26193;Magnazia Abacaxi 153mg/200mg/25mg 30 Comprimidos;09-2024;32.0
66341;41349;Rinospray Spray Nasal 100ml;09-2024;32.0
66852;70541;Astro Suspensão Oral 15ml;09-2024;32.0
67095;2625;Totacef 500mg 14 Comprimidos Eurofarma;09-2024;32.0
68311;19173;Acertanlo 14+10mg 30 Comprimidos Servier;09-2024;32.0
68326;61053;Amytril 25mg 60 Comprimidos Supera (C1);09-2024;32.0
68585;13725;Rosucor 20mg 100 Comprimidos Revestidos;09-2024;32.0
69113;14253;Procoralan Ivabradina 7,5mg 56 Comprimidos Servier;09-2024;32.0
69268;67043;Tramal Retardado 50mg 10 Comprimidos Revestidos Grünenthal (A2);09-2024;32.0
69755;39873;Aplause 20mg 30 Comprimidos Revestidos;09-2024;32.0
70516;31605;Tramal Retardado 50mg 10 Comprimidos Revestidos Grünenthal (A2);09-2024;32.0
70740;5265;Xarope Abrilar 200ml FQM;09-2024;32.0
71142;53673;Alopurinol 300mg Genérico Sandoz 30 Comprimidos;09-2024;32.0
71159;71232;Evortia 20mg 60 Comprimidos Revestidos Hypera (C1);09-2024;32.0
71467;40005;Exelring 11mg + 3,474mg 1 Anel Vaginal;09-2024;32.0
71850;65529;Alois Duo 10+20mg 30 Comprimidos Revestidos Apsen (C1);09-2024;32.0
235;44061;Klev 10mg 30 Comprimidos;09-2024;33.0
2209;53613;Fixare Flex Suplemento Alimentar com 60 Comprimidos Revestidos;09-2024;33.0
3011;18465;Coledue 10mg 30 Comprimidos Hypera Pharma;09-2024;33.0
4178;62313;Venlaxin XR 37,5mg 30 Cápsulas Eurofarma (C1);09-2024;33.0
4411;70844;Paracetamol Suspensão Oral Genérico Belfar 15ml;09-2024;33.0
4925;47181;Glifage 850mg 30 Comprimidos Revestidos Merck;09-2024;33.0
5897;49605;Citrato De Sildenafila 50mg Genérico Medley 4 Comprimidos Revestidos;09-2024;33.0
5995;33225;Cetoprofeno 50mg Genérico Medley 24 Cápsulas;09-2024;33.0
7726;7545;Zastat 40mg 7 Comprimidos Aché;09-2024;33.0
9507;8529;Keflex 1G 8 Drágeas Bago;09-2024;33.0
10112;27441;Dipirona Sódica 500mg Genérico Prati 10 Comprimidos;09-2024;33.0
10121;33165;Tormiv SL 10mg 10 Comprimidos Sublinguais;09-2024;33.0
10621;57189;Reconter 20mg 60 Comprimidos Revestidos;09-2024;33.0
10696;10401;Larc 500mg 14 Comprimidos Revestidos Momenta;09-2024;33.0
10962;47997;Glucovance 500mg+2,5mg 30 Comprimidos Revestidos Merck;09-2024;33.0
11309;23229;Estomazil Pó 100g Abacaxi Hypera Pharma;09-2024;33.0
11437;69714;Fexofenadina 120mg 10 Comprimidos Genérico Cimed;09-2024;33.0
11461;50601;Pros 2mg 30 Comprimidos Supera;09-2024;33.0
11834;70931;Isordil 10mg 30 Comprimidos Sigma Pharma;09-2024;33.0
13631;21873;Bicarbonato de Sódio 100g;09-2024;33.0
13949;41121;Maresis Baby Spray;09-2024;33.0
13989;39177;Femiane 0,075mg+0,02mg 63 Comprimidos Genom;09-2024;33.0
14503;71082;Espironolactona 25mg 30 Comprimidos Genérico EMS;09-2024;33.0
14739;55209;Nitazoxanida 20mg/ml Genérico Germed caixa Com 1 frasco Com pó para suspensão De uso oral (frasco Co;09-2024;33.0
14939;513;Topison Creme Dermatológico 20g;09-2024;33.0
15854;7125;Novamox 2X 400/57Mg 100Ml Aché;09-2024;33.0
17171;2589;Busonid Suspensão Nasal 120 Doses;09-2024;33.0
18276;71316;Novamox 2X 400/57Mg 100Ml Aché;09-2024;33.0
19909;10569;Zitromax Pfizer 500mg 2 Comprimidos Revestidos;09-2024;33.0
20223;56733;Lamotrigina 100mg Genérico Althaia 30 Comprimidos (C1);09-2024;33.0
21796;32469;Diclofenaco Dietilamônio Genérico Cimed Gel 60g;09-2024;33.0
24061;18885;Atorvastatina 10mg 30 Comprimidos Revestidos Genérico Medley;09-2024;33.0
26183;1425;Aerolin 10ml Solução Nebulização GSK;09-2024;33.0
27846;26589;Posdrink Vibe 250ml Citrus;09-2024;33.0
28209;4905;Polaradex 0,4mg 100ml Natulab;09-2024;33.0
28298;16113;Monocordil 40mg 30 Comprimidos Baldacci;09-2024;33.0
30861;681;Fexofenadina 120mg 10 Comprimidos Genérico Cimed;09-2024;33.0
30928;789;Loratadina 1mg/ml Genérico Cimed Xarope 100ml;09-2024;33.0
31519;38397;Mirador Cólica 20 Comprimidos;09-2024;33.0
32345;18369;Aval 320mg 30 Comprimidos Revestidos Supera;09-2024;33.0
34238;41673;Benegrip Multi Noite 800mg/20mg 20 Comprimidos;09-2024;33.0
34571;23601;Pantoprazol Sódico Sesqui-Hidratado 20mg Genérico Medley 42 Comprimidos Revestidos;09-2024;33.0
34584;52101;Floral Kids Therapi 30ml Coragenis;09-2024;33.0
37082;22809;Complexo Homeopático Almeida Prado 03 60 Comprimidos;09-2024;33.0
38082;31101;Dividol 36 Cápsulas Zambon (A1);09-2024;33.0
38490;17469;Benicar ODT 40mg 30 Comprimidos Sankyo;09-2024;33.0
39008;14973;Olmecor Triplo 40+10+25mg 30 comprimidos revestidos Torrent;09-2024;33.0
42131;16401;Furosemida 40mg 30 Comprimidos Genérico Neo Química;09-2024;33.0
42369;66948;Benegrip Multi Noite 800mg/20mg 20 Comprimidos;09-2024;33.0
43074;4077;Acebrofilina 120ml Infantil Genérico Cimed;09-2024;33.0
43187;33189;Ciclobenzaprina 10mg 15 Cápsulas Genérico Prati-Donaduzzi;09-2024;33.0
44264;41601;Blumel Hedera Xarope Pediátrico 100ml Hypera Pharma;09-2024;33.0
45576;36537;Advipro 11,6mg 85ml Spray GSK;09-2024;33.0
46427;27417;Novalgina 1G 10 Comprimidos Efervescentes Dipirona;09-2024;33.0
46862;28521;Paracetamol Suspensão Oral Genérico Belfar 15ml;09-2024;33.0
48052;49857;Duomo 2mg 30 Comprimidos Eurofarma;09-2024;33.0
48080;16473;Isordil 10mg 30 Comprimidos Sigma Pharma;09-2024;33.0
49811;36765;Levonorgestrel 1,5mg 1 Comprimido Genérico Cimed;09-2024;33.0
50160;69693;Keflex 1G 8 Drágeas Bago;09-2024;33.0
50290;68665;Olmecor Triplo 40+10+25mg 30 comprimidos revestidos Torrent;09-2024;33.0
50753;61137;Desve 50mg 30 Comprimidos Revestidos Liberação Prolongada Eurofarma (C1);09-2024;33.0
53721;8553;Xarope Dexclor Mais Betametasona 120ml Celergin EMS;09-2024;33.0
56092;8901;Alevo 750mg 5 Comprimidos Supera;09-2024;33.0
57139;71777;Benegrip Imuno Energy 20 Comprimidos Efervecentes;09-2024;33.0
57202;59097;Etira Solução Oral 100ml;09-2024;33.0
58597;10653;Espironolactona 25mg 30 Comprimidos Genérico EMS;09-2024;33.0
60122;52149;Floral Therapi Destriste 30ml;09-2024;33.0
60777;42165;Sinudoron 80 Comprimidos Weleda;09-2024;33.0
61509;6441;Busonid 200mcg 60 Cápsulas Inalador Aché;09-2024;33.0
61830;57;Allegra Antialérgico Pediátrico Cloridrato de Fexofenadina 6mg/ml Suspenção Oral 60ml;09-2024;33.0
62064;42273;Benegrip Imuno Energy 20 Comprimidos Efervecentes;09-2024;33.0
62363;41445;Acetilcisteína Xarope 20mg/ml 120ml Morango Momentos;09-2024;33.0
62374;2337;Amoxicilina 875mg 14 Comprimidos Revestidos Genérico Biosintética;09-2024;33.0
63004;58797;Vicog 5mg 90 Comprimidos;09-2024;33.0
63840;35997;Spidufen 770mg (ibuprofeno 400mg+ Arginina 370mg) Zambon 20 Comprimidos Revestidos;09-2024;33.0
64033;33705;Toragesic SL Peel Off 10mg com 10 Comprimidos;09-2024;33.0
65528;30561;Targin 10+5mg 14 Comprimidos Revestidos  Mundipharma (A1);09-2024;33.0
66107;28365;Sumax Libbs 50mg 2 Comprimidos Revestidos;09-2024;33.0
67678;15069;Brasart HCT 80+12,5mg 30 Comprimidos Revestidos Sigma;09-2024;33.0
68949;51513;Myrafer C 30mg + 80mg 30 Comprimidos Revestidos Myralis;09-2024;33.0
69107;10317;Clavulin 250Mg 100Ml Gsk;09-2024;33.0
69236;14121;Olmesartana + HCT 40 + 25mg 30 Comprimidos Revestidos Genérico EMS;09-2024;33.0
69373;37593;Mamades 0,075mg 28 Comprimidos Revestidos;09-2024;33.0
71101;67281;Alevo 750mg 5 Comprimidos Supera;09-2024;33.0
71;53361;Mobility Oscal D Opella 500mg + 1000UI 60 Comprimidos Revestidos;09-2024;34.0
1197;30957;Flogoral Cereja 12 Pastilhas Aché;09-2024;34.0
2018;53721;Artroflan 150mg 40 Comprimidos Revestidos Mantecorp;09-2024;34.0
2156;65241;Efexor XR 75mg 30 Cápsulas Upjohn (C1);09-2024;34.0
2166;24693;Florax Pediátrico 5 Flaconetes 5ml Hebron;09-2024;34.0
2418;66653;Floral Thérapi Foco Fit 30ml;09-2024;34.0
2816;71834;Dipirona Solução Oral Genérico Medley 500mg/ml 20ml;09-2024;34.0
3121;68585;Clob-X Creme 0,05% 30g Galderma;09-2024;34.0
3394;25437;Eparema 10 Drágeas Hypera Pharma;09-2024;34.0
5084;37821;Iumi 3mg/0,02mg 24 Comprimidos Revestidos;09-2024;34.0
7029;67771;Spidufen 770mg (ibuprofeno 400mg+ Arginina 370mg) Zambon 6 Comprimidos Revestidos;09-2024;34.0
8113;18693;Bhena 10mg 30 Comprimidos Revestidos Biolab;09-2024;34.0
8567;31065;Ressaliv Pré 10 Comprimidos Cimed;09-2024;34.0
8711;13473;Press Plus 5mg/20mg 60 Cápsulas Duras;09-2024;34.0
8876;7317;Omepramix Ibp 7 Cartelas 28 Comprimidos Ache;09-2024;34.0
9604;27285;Targus Lat Adesivos Transdérmicos 10 Unidades;09-2024;34.0
10152;43617;Pradaxa 110Mg 30 Cápsulas Boehringer;09-2024;34.0
10351;14325;Iccor 10mg 30 Comprimidos Revestidos Torrent;09-2024;34.0
11661;22293;Florence Pro Avert 6 Sachês 4g;09-2024;34.0
12541;65829;Ebix 20mg 30 Comprimidos Lundbeck (C1);09-2024;34.0
12921;56853;Ansitec 10mg 60 Comprimidos Libbs (C1);09-2024;34.0
13543;27081;Dipirona Solução Oral Genérico Medley 500mg/ml 20ml;09-2024;34.0
14181;10149;Celestone 0,5mg 20 Comprimidos Mantecorp Log d;09-2024;34.0
14190;4329;Zyrtec GSK 10mg 12 Comprimidos;09-2024;34.0
14883;2637;Clob-X Creme 0,05% 30g Galderma;09-2024;34.0
16880;4125;Xarope EMS Expector 120ml Dexclor EMS;09-2024;34.0
16932;34533;Terolac 0,5% Solução Oftálmica 5ml Cristália;09-2024;34.0
17556;57225;Melatonina em Gotas Fast Equaliv Sabor Menta 30ml;09-2024;34.0
17990;44901;Blephagel 40g 100 Compressas;09-2024;34.0
19477;51057;Hormus 250mg/ml Solução Injetável 1 Ampola 4ml Eurofarma (C5);09-2024;34.0
20466;19929;Enterogermina Probiótico Crianças e Adultos 5ml 10 Frascos;09-2024;34.0
21096;63573;Glya 150mg 30 Cápsulas Cristália (C1);09-2024;34.0
22126;10977;Maleato De Enalapril 10mg Genérico Cimed 30 Comprimidos;09-2024;34.0
22212;64377;Fusor 20mg/ml 15ml Biosintética (C1);09-2024;34.0
22384;57213;Bup XL 150mg 60 Comprimidos Revestidos Prolongada Eurofarma (C1);09-2024;34.0
22556;54369;Betametasona Creme Dermatológico 30g Genérico EMS;09-2024;34.0
22770;39129;Lomecan Creme Vaginal 3 Dias Genomma 20g;09-2024;34.0
24335;35145;Spidufen 770mg (ibuprofeno 400mg+ Arginina 370mg) Zambon 6 Comprimidos Revestidos;09-2024;34.0
24420;6369;Artrosil 320mg 10 Cápsulas Aché;09-2024;34.0
24874;7653;Moxifloxacino 400mg 5 Comprimidos Revestidos Genérico Prati-Donaduzzi;09-2024;34.0
24903;28053;Flogoral Pastilhas Aché Sabor Menta 12 Unidades;09-2024;34.0
26142;41085;Vick Pyrena 5g Envelope Maçã/Canela AV*;09-2024;34.0
26960;62709;Latuda 40mg 60 Comprimidos Revestidos Daiichi (C1);09-2024;34.0
28035;10629;Hidroclorotiazida 25mg 30 Comprimidos Genérico EMS;09-2024;34.0
28640;37797;Dalyne 3mg/0,03mg 63 Comprimidos Revestidos;09-2024;34.0
29356;24489;Gastrol Abacaxi Pó Efervescente 1 Envelope de 5g;09-2024;34.0
31048;5061;Condroflex Pó para Solução Oral 30 Envelopes de 4,135g;09-2024;34.0
31592;44133;Apixabana 2,5mg Genérico NatcoFarma 60 Comprimidos Revestidos;09-2024;34.0
32390;25221;Bifilac Geflora 14 Sticks Pó Mantecorp;09-2024;34.0
32844;5397;Cetoconazol + Betametasona + Neomicina Creme 30g Genérico EMS;09-2024;34.0
34789;10545;Singulair Organon 4mg 30 Comprimidos;09-2024;34.0
35278;28905;Ibuprofeno 50mg/ml Genérico Medley Suspensão Oral 30ml;09-2024;34.0
35336;55461;Metrexato 2,5mg 24 Comprimidos Blausiegel;09-2024;34.0
36835;47709;Sitagliptina Genérico Sandoz 100mg 30 Comprimidos Revestidos;09-2024;34.0
37314;28005;Neosaldina DIP 20 Comprimidos Hypera Pharma;09-2024;34.0
37392;65301;Canabidiol 100mg/ml 30ml Ease Labs (B1);09-2024;34.0
37859;34509;Cetrolac Solução Oftalmológica 5ml;09-2024;34.0
38555;7677;Axetil Cefuroxima 250mg 70ml Genérico Ranbaxy;09-2024;34.0
38825;61437;Sonozzz Melatonina 60 Cápsulas Procter;09-2024;34.0
40671;2685;Trok G Creme Dermatológico 30g;09-2024;34.0
40930;42333;Guaco 35Mg/ml Xarope Mel Mentolado 100ml;09-2024;34.0
42903;38901;Mercilon Conti 150mcg/20mcg 28 Comprimidos Revestidos;09-2024;34.0
43121;62013;Arcalion 200mg 60 Drágeas Servier;09-2024;34.0
44348;45789;Britens 5ml União Química;09-2024;34.0
44643;18057;Asea 40mg 30 Comprimidos Revestidos Supera;09-2024;34.0
45295;67456;Hormus 250mg/ml Solução Injetável 1 Ampola 4ml Eurofarma (C5);09-2024;34.0
45819;41397;Bronfeniramina + Cloridrato de Fenilefrina 12 Comprimidos Revestidos Genérico Neo Química;09-2024;34.0
47283;7341;Aminofilina 200mg Genérico Teuto 20 Comprimidos;09-2024;34.0
47551;5865;Pulmicort Nebulização 0,25mg x 20 FQM;09-2024;34.0
47702;49437;Sildenafila 50mg 4 Comprimidos Revestidos Genérico Prati;09-2024;34.0
48098;4497;Busonid 200mcg 60 Cápsulas Aché;09-2024;34.0
49505;63285;Literata 300mg 60 Comprimidos Cristália (C1);09-2024;34.0
50111;72039;Prednisona Genérico Prati 20 Comprimidos 20 mg;09-2024;34.0
50566;19545;Persur 2,5mg 30 Comprimidos Hypera;09-2024;34.0
51657;56085;Vazy 10mg 30 Cápsulas Sigma Pharma (B2);09-2024;34.0
51920;2721;Prednisolona 20mg 10 Comprimidos Genérico Biosintética;09-2024;34.0
54432;56421;Vacina Hexavalente Hexaxim 0,5 ml Injetável 1 Seringa Preenchida Sanofi + Aplicação;09-2024;34.0
54490;69353;Apixabana 2,5mg Genérico NatcoFarma 60 Comprimidos Revestidos;09-2024;34.0
54631;26517;Ondset Odt 8mg 10 Comprimidos Genom;09-2024;34.0
54760;20301;Ondansetrona Volig 8mg 10 Comprimidos Orod Legrand;09-2024;34.0
55231;62049;Atip 25mg 30 Comprimidos Revestidos Supera (C1);09-2024;34.0
55521;69768;Trok G Creme Dermatológico 30g;09-2024;34.0
56579;53133;Suplemento Alimentar Oral Z 4mg 75 ml 1 Unidade;09-2024;34.0
57660;16833;Glunac 5 mg 30 comprimidos Brace Pharma;09-2024;34.0
57670;31413;Tramal Retardado 100mg 10 Comprimidos Revestidos Liberação Prolongada Grünenthal (A2);09-2024;34.0
58162;3705;Amoxicilina + Clavulanato De Potássio 875mg 14 Comprimidos Revestidos Genérico Ranbaxy;09-2024;34.0
58400;20349;Peg-Lax Pó para Solução Oral 14 Sachês de 8,5g;09-2024;34.0
58483;25917;Multi-Bi 495mg 5 Cápsulas Blíster Supera;09-2024;34.0
58564;14757;Cipide 100mg 30 Comprimidos Aché;09-2024;34.0
59593;5337;Bilastina 20mg 15 Comprimidos Genérico Eurofarma;09-2024;34.0
59988;38721;Libiam 2,5mg 84 Comprimidos;09-2024;34.0
60095;15057;Olmesartana + Anlodipino 20mg + 5mg 30 Comprimidos Revestidos Genérico EMS;09-2024;34.0
61138;25473;Hidrali Sabor Guaraná 500ml Airela;09-2024;34.0
61259;41721;Dropropizina 3mg 120ml Adulto Genérico Biosintética;09-2024;34.0
61288;40749;Naldecon Pack Dia e Noite 6 Comprimidos;09-2024;34.0
62143;55161;Ivermectina 6mg Genérico Vitamedic 2 Comprimidos;09-2024;34.0
63249;35109;Prednisona Genérico Prati 20 Comprimidos 20 mg;09-2024;34.0
65447;24849;Florax Sem Sabor Adulto 5mL 5 Frascos Hebron;09-2024;34.0
65772;8229;Tamiram 750mg 7 Comprimidos Revestidos Eurofarma;09-2024;34.0
66198;51621;Dienogeste 2mg 30 Comprimidos Genérico Althaia;09-2024;34.0
66752;5553;Prednisolona Solução Oral 3mg/ml 60ml Genérico Cimed;09-2024;34.0
68161;44217;Cilostazol 100mg 30 Comprimidos Genérico EMS;09-2024;34.0
68834;9789;Symbicort 12+400mcg 60 Doses FQM;09-2024;34.0
69369;22209;Tiorfan 100mg 9 Cápsulas Duras;09-2024;34.0
70706;52725;Floral Thérapi Foco Fit 30ml;09-2024;34.0
71383;47517;Gliclazida 60mg 30 Comprimidos de Liberação Prolongada Genérico EMS;09-2024;34.0
72335;43101;Castanha da Índia Composta 30 Drágeas;09-2024;34.0
95;40389;Lyndavel Uno 25mg + 5mg Solução Injetável DKT;09-2024;35.0
1112;44613;FLEDOID 300 40G GEL DIVCOM;09-2024;35.0
1475;41949;Fluimucil Solução Injetável 5 Ampola de 3ml;09-2024;35.0
1990;56361;Vacina Hexavalente Infanfix DTPA HB HIB IPV Injetável Frasco + Seringa 0,5 ml GSK + Aplicação;09-2024;35.0
2457;32961;Ciclobenzaprina 10mg 30 Comprimidos Revestidos Genérico EMS;09-2024;35.0
4162;22641;Simeticona 125mg 10 Cápsulas Genérico Neo Química;09-2024;35.0
