int64_field_0;venda_id;nome_produto;data_venda;quantidade
18323;5866;Bauny Cor Preto - Caneta Delineadora para Olhos 1ml;10-2024;0.0
18854;65460;Bio-Vagin 62,5mg/g + 25.000UI/g + 1,25mg/g Adium 40g Creme + 10 Aplicadores;10-2024;0.0
19017;3190;Fécula de mandioca sem glúten 300g - Aminna;10-2024;0.0
19020;60610;Kit Protetor Solar + Thiomucase 400Utr Anti- Celulite - 90 Capsulas;10-2024;0.0
19467;37726;Vicog 5mg Marjan 90 Comprimidos;10-2024;0.0
19540;37942;Fio Dental Black - Medfio - Menta (Cód. 26.9127);10-2024;0.0
19730;36310;Biscoito Wafer Mundo Verde Seleção Recheio Coco Sem Gluten 50g;10-2024;0.0
19968;49210;Microdiol 0,15mg + 0,03mg Organon 21 Comprimidos;10-2024;0.0
20166;55786;Mousse Modelador Sebastian Professional Twisted Curl Lifter 200 ml;10-2024;0.0
20265;538;Vitamina D Sof D 10.000UI Abbott 4 Cápsulas;10-2024;0.0
20801;30502;Suplemento Proteico Líquido Integralmedica My Whey Morango Zero Lactose 250ml;10-2024;0.0
20863;15178;Gel Pós Barba Dr. Jones Energizante 75ml;10-2024;0.0
20965;37522;Mari Maria Makeup Invisible Silk - Pó Solto Facial 8g - Quick-Bake8g;10-2024;0.0
21332;61126;Óleo De Rosa Mosqueta Puro - 20Ml;10-2024;0.0
21966;56266;Kit Pasta de Dente Sensodyne Rápido Alívio Dentes Sensíveis 3 Unidades de 50g;10-2024;0.0
22776;57094;Esponja Splum Para Banho Fragrance Santa Maria;10-2024;0.0
24471;64246;Kit Adoçante em Pó Zero-Cal 50 Envelopes 3 Unidades;10-2024;0.0
25041;37462;Mari Maria Creamy Matte - Batom Liquido 4ml - Posh;10-2024;0.0
26153;4318;Selozok 50mg AstraZeneca 30 Comprimidos;10-2024;0.0
27134;40270;Ultraproct LDO 1mg/g + 20mg/g Moksha8 30g Creme;10-2024;0.0
27167;12022;Creme De Olhos Para Rosto Cicatricure Antidade 30g;10-2024;0.0
27289;22222;Escova De Cabelo Ever Care Pata Pata 1 Unidade;10-2024;0.0
28610;43426;Bico De Silicone Neopan Ortodôntica Tamanho M;10-2024;0.0
28845;61414;Colírio Cetrolac MD 4mg/ml União Química 5ml;10-2024;0.0
30008;36550;Bebida lactea uth cappuccino 250ml - Mais Mu;10-2024;0.0
30651;23890;Óleo de Rosa Mosqueta Ever You 10ml;10-2024;0.0
30836;34006;Gliclazida 30mg Genérico Legrand 60 Comprimidos;10-2024;0.0
30873;9502;Barra de Proteína Bold Thin Trufa de Morango 40g;10-2024;0.0
31774;6106;Dalmadorm 30mg Bausch 30 Comprimidos Revestidos;10-2024;0.0
31876;30742;Wafer sabor Morango Pacote com 110g - Itamaraty;10-2024;0.0
31924;46630;Ampola Capilar de Nutrição 15ml Océane;10-2024;0.0
32467;7534;Cloridrato Memantina 10mg Genérico Biolab 60 Comprimidos Revestidos;10-2024;0.0
32612;57370;Brinco Antialérgico Studex Dourado;10-2024;0.0
32907;39262;Clinfar 10mg Merck S/A 30 Comprimidos;10-2024;0.0
32978;27802;Aparelho de Barbear Gillette Prestobarba3 Extra Suave 4 Unidades;10-2024;0.0
33297;34054;Lansoprazol 30mg Genérico Legrand 28 Comprimidos;10-2024;0.0
33574;12190;Nausilon B6 25mg/ml + 5mg/ml Cifarma 20ml;10-2024;0.0
34763;66312;Pomada Calmante para Bebês Vick BabyRub 12g;10-2024;0.0
35625;26470;Cetrolac SL 10mg Genom 20 Comprimidos Sublinguais;10-2024;0.0
35774;34642;Sumax 50mg Libbs 6 Comprimidos Revestidos;10-2024;0.0
35778;4402;Kit Aussie Mega Moist Shampoo 360ml + Condicionador 180ml Hidratação;10-2024;0.0
36408;67058;Hastes Flexíveis Sancare - 75 Unidades;10-2024;0.0
36731;51718;Óleo Para Massagem Relaxante PhytoSPA 10ml;10-2024;0.0
36941;37078;Vitamina D Addera D3 10.000UI Hypera 10 Cápsulas;10-2024;0.0
37415;13798;Grampo Para Cabelo Loiro Número 5 Corpus;10-2024;0.0
37419;64726;Topiramato 50mg Genérico Zydus Brasil 60 Comprimidos Revestidos;10-2024;0.0
38572;13666;Pasta de Dente Colgate Tripla Ação Menta Original 180g;10-2024;0.0
38821;21418;Fumarato de Quetiapina 50mg Genérico Eurofarma 30 Comprimidos;10-2024;0.0
39669;5134;Monocordil 20mg Baldacci 30 Comprimidos;10-2024;0.0
40782;14350;Dermacerium 10mg/g + 4mg/g Cristália 50g Creme;10-2024;0.0
41840;67181;Escova de Cabelo Desembaraçadora Rosa - Neon Brush Océane;10-2024;0.0
43429;39646;Levotiroxina Sódica 112mcg Genérico Merck S/A 30 Comprimidos;10-2024;0.0
43442;33730;Acetato de Prednisolona 20mg Genérico Legrand 10 Comprimidos;10-2024;0.0
44278;37930;Lápis para Sobrancelha Maybelline Master Shape Pencil Cinza;10-2024;0.0
44332;16078;Beserol 300mg + 125mg + 50mg + 30mg Daudt 4 Comprimidos;10-2024;0.0
44352;23182;Elástico para Cabelo Ever You Fio de Telefone 4 Unidades;10-2024;0.0
45648;59122;Lanzoprazol 30mg + Claritromicina 500mg + Amoxicilina 500mg Genérico Teuto 28 Cápsulas;10-2024;0.0
46328;16126;Tônico Adstringente Pele com Acne Higiporo 120ml - Davene - Tônico Adstringente Pele Com Acne Higiporo 120ml - Davene;10-2024;0.0
46976;2506;Lamotrigina 100mg Genérico Althaia 30 Comprimidos;10-2024;0.0
48385;30538;Absorvente Interno Intimus Sport Super c/Aplicador 8 Unidades;10-2024;0.0
48623;57994;Roxetin Xr 12,5mg Supera 30 Comprimidos;10-2024;0.0
49142;58294;Kit Tresemmé Reconstrução e Força Shampoo 350ml + Condicionador 175ml;10-2024;0.0
49855;130;Água Boricada Adv 3% 100ml;10-2024;0.0
49969;12178;Linofeme 0,15mg + 0,03mg Cifarma 21 Comprimidos;10-2024;0.0
50903;2446;Ezetimiba 10mg Genérico Althaia 60 Comprimidos;10-2024;0.0
51960;48310;Pincel de Maquiagem Angulado - Soft Angled Brush Ocn2 Océane - Pincel de Maquiagem Angulado - Soft Angled Brush Ocn2 Indefinido;10-2024;0.0
52187;63634;Gommage Texturizadora Capilar Widi Care Potencializando a Juba 480g;10-2024;0.0
52252;10750;Chocolate Crunsh ao Leite90g;10-2024;0.0
52311;7714;Olanzapina 10mg Genérico Biolab 30 Comprimidos Revestidos;10-2024;0.0
53939;16342;Geleia de uva bordô 270g - Delicassis;10-2024;0.0
53989;9106;Preservativo Blowtex Lubrificado 9 Unidades;10-2024;0.0
55026;69502;Clic 100mcg + 20mcg Arese Pharma 21 Comprimidos Revestido;10-2024;0.0
55321;15562;Sancol 10mg Daiichi Sankyo 30 Comprimidos Revestidos;10-2024;0.0
56637;16426;Tanderalgin 125mg + 50mg + 300mg + 30mg Cellera 15 Comprimidos;10-2024;0.0
56902;36502;Gelatina Magro Com Sucralose Sabor Cereja 10G;10-2024;0.0
57590;44602;Hidratante Facial Nívea Acne Control 50g;10-2024;0.0
57615;2086;Colírio Pilocarpina 40mg/ml Allergan 10ml;10-2024;0.0
60026;10258;Bruna Tavares BT - Glitter 3g - Navyrose-Shine;10-2024;0.0
60315;16894;Cera Roll-on Mel - Depil Bella - Refil 100g - Cera Roll-On Mel - Depil Bella - Refil 100g;10-2024;0.0
60693;46870;Escova de Cabelo Desembaraçadora Rosa - Neon Brush Océane;10-2024;0.0
61101;7618;Endofer 100mg Biolab 30 Comprimidos Mastigáveis;10-2024;0.0
61626;64414;Paratram 37,5mg + 325mg Adium 10 Comprimidos;10-2024;0.0
62091;48238;Pincel Para Pigmento - Eye Shading Brush Ocn9 Océane;10-2024;0.0
62104;70677;Linofeme 0,15mg + 0,03mg Cifarma 21 Comprimidos;10-2024;0.0
63028;12454;Cimecort 20mg/g + 0,64mg/g + 2,5mg/g Cimed 30g Creme;10-2024;0.0
63553;12946;Valsartana 80mg Genérico Cimed 30 Comprimidos;10-2024;0.0
65440;19042;Mirtazapina 15mg Genérico EMS 30 Comprimidos;10-2024;0.0
65886;24886;Bombom com recheio cremoso de amêndoa coberto com coco caixa com 9 unidades - Raffaello;10-2024;0.0
66338;22738;Removedor De Esmalte Sem Acetona Ever Care 200ml;10-2024;0.0
66411;68891;Creme De Olhos Para Rosto Cicatricure Antidade 30g;10-2024;0.0
67218;65694;Olanzapina 10mg Genérico Biolab 30 Comprimidos Revestidos;10-2024;0.0
67375;60034;Tramontina Palito Para Unhas Inox;10-2024;0.0
67550;69143;Bombom com recheio cremoso de amêndoa coberto com coco caixa com 9 unidades - Raffaello;10-2024;0.0
68307;50014;Condicionador Pantene Bambu 150ml;10-2024;0.0
68521;37210;Bicarbonato De Sódio Airon Natural 500g - Maquira;10-2024;0.0
68833;22594;Lubrificante Íntimo Ever You 60g;10-2024;0.0
69437;11890;Fluibron 7,5mg/ml Chiesi 50ml Gotas;10-2024;0.0
70281;46318;Suplemento Alimentar Nutren Multivitamínico A-Z  60 Cápsulas;10-2024;0.0
70577;30874;Stugeron 25mg Janssen 30 Comprimidos;10-2024;0.0
70784;47530;Massageador Facial - 3d Facial Roller Océane;10-2024;0.0
70811;47770;Océane Edition Cover Me Up Powder - Pó Translúcido Solto 13g;10-2024;0.0
71005;40018;Merthiolate Cicatrix 30ml;10-2024;0.0
46;64853;Sombra e Iluminador Compacto 2x1 Bruna Tavares Disney Mallow Dream Castle 5 g;10-2024;1.0
1321;40894;Refresco em pó sabor abacaxi com 18g - Tang;10-2024;1.0
1895;45550;Isotretinoina 20mg Genérico Nova Química 30 Comprimidos;10-2024;1.0
1996;37666;Suplemento Alimentar Vitergan Master-N 30 Comprimidos;10-2024;1.0
2126;18454;Cúrcuma 400mg Drogaria São Paulo 60 Cápsulas;10-2024;1.0
2232;63442;Loção Neutralizante Wella Professionals Wellastrate - 125 g;10-2024;1.0
2384;28990;Demaquilante Hada Labo Cleasing Oil Gokujyun com Ácido Hialurônico 200ml;10-2024;1.0
2696;16162;Água Micelar Pele Mista a Oleosa Clássicos Da Natureza 300ml - Davene;10-2024;1.0
2855;31306;Shampoo de Glicerina Johnson's Baby 180ml Refil;10-2024;1.0
2872;3802;Dexador 5mg + 100mg + 100mg + 4mg Arese 1ml + 2ml 3 Ampolas;10-2024;1.0
3298;46846;Cílios Postiços - Eyelashes Fashion Océane;10-2024;1.0
3360;66876;Protetor Solar Facial L'Oréal Paris Solar Expertise Antirrugas FPS 60 40g;10-2024;1.0
5784;62206;Reparador de Pontas Anti-frizz - Verde Brasil - 30ml - Reparador de Pontas Anti-Frizz - Verde Brasil - 30ml;10-2024;1.0
7443;65348;Tracta HD Ultrafino - Pó Compacto 9g - Dark-129g;10-2024;1.0
7859;15778;Composto Lácteo Milnutri Premium 800g;10-2024;1.0
7883;52126;Isotônico Powerade Fifa World Cup Qatar 2022 Laranja 500ml;10-2024;1.0
9621;48778;Fio Dental Oral-B Essencials Floss Menta 25m;10-2024;1.0
11493;39886;Bolsa Termica Natural - Tamanho P - Mercur;10-2024;1.0
12909;41422;Amoxicilina Tri Hidratada 500mg Genérico Multilab 21 Cápsulas;10-2024;1.0
14231;25366;Óleo de Coco Banho de Verniz 60ml;10-2024;1.0
14563;32398;Vitamina C Supra C Kids Garfield Vitamina C e D e Zinco Sabor Laranja 30 Unidades;10-2024;1.0
15589;5218;Ziprol 20mg Baldacci 28 Comprimidos;10-2024;1.0
15610;39874;Bolsa Termica Gel Pequena Mercur;10-2024;1.0
15902;41854;Superfood Goji Berry Desidratado Mundo Verde Seleção 150g;10-2024;1.0
15958;52714;Carb Up Gel Black Morango Probiótica 30g - Carb Up Gel Black MORANGO Probiótica 30g;10-2024;1.0
16066;35122;Adoçante Linea Xilitol Sachê 5g 250g;10-2024;1.0
16487;3850;Jofix 4mg Arese 10 Comprimidos;10-2024;1.0
16833;42250;Vitamina D DPrev 2000UI Myralis 30 Comprimidos Revestidos;10-2024;1.0
16834;45730;Topiramato 100mg Genérico Nova Química 60 Comprimidos Revestidos;10-2024;1.0
16967;39130;Paracetamol 500mg + Fosfato de Codeína 30mg Genérico Mepha 36 Comprimidos;10-2024;1.0
16994;31438;Preservativo Camisinha Jontex Efeito Retardante 6 Unidades;10-2024;1.0
17226;48682;Escova Dental Oral-B Indicator Color Collection 4 Unidades;10-2024;1.0
17504;59338;Aloxidil 50mg/ml Theraskin 50ml Spray Solução Capilar;10-2024;1.0
20138;62674;Maleato De Enalapril 20mg Genérico Vitamedic 30 Comprimidos;10-2024;1.0
20149;62386;Viagra 50mg Pfizer 1 Comprimido;10-2024;1.0
20283;10402;Fixador de Glitter  Bruna Tavares Bt Glue 10 g;10-2024;1.0
20627;43378;Valerato Betametasona 1mg/g Genérico Neo Química 50ml Solução Capilar;10-2024;1.0
20681;10126;Sonin 0,5mg/ml Brasterápica 120ml Xarope;10-2024;1.0
21638;56410;Diamicron Mr 60mg Servier 30 Comprimidos;10-2024;1.0
21881;2146;Pred Mild 0,12% Allergan 5ml Suspensão Oftálmica;10-2024;1.0
22191;61738;Vitamina D D3Caps 50.000UI União Química 8 Cápsulas;10-2024;1.0
22302;25066;Fini Dentaduras 90g;10-2024;1.0
23711;15478;Benicar Odt 20mg Daiichi Sankyo 30 Comprimidos;10-2024;1.0
24591;31186;Lenço Umedecido Johnson's Baby Recém-Nascido Sem Fragrância 48 Unidades;10-2024;1.0
24664;65512;Protetor Labial Balm Melancia Fps15 Vult 3,5g;10-2024;1.0
24682;61774;Vitamina D Font D 10.000UI União Química 8 Comprimidos;10-2024;1.0
24975;8458;Gabapentina 300mg Genérico Biosinténtica 30 Cápsulas;10-2024;1.0
25280;39286;Concor 1,25mg Merck 30 Comprimidos Revestidos;10-2024;1.0
25349;63238;Protetor Labial Balm Melancia Fps15 Vult 3,5g;10-2024;1.0
26609;44110;Reparador de Pontas Niely Gold Nutrição Poderosa 42ml;10-2024;1.0
26807;36406;Nimsy 100mg Mbra 12 Comprimidos;10-2024;1.0
26990;69762;Dexametasona 4,0mg Genérico EMS 10 Comprimdos;10-2024;1.0
27447;67162;Fio Dental Oral-B Essencials Floss Menta 25m;10-2024;1.0
28628;58450;Siilif 50mg Takeda 30 Comprimidos Revestidos;10-2024;1.0
28922;69726;Sinvastatina 20mg Genérico Novartis 30 Comprimidos Revestidos;10-2024;1.0
29863;36586;Garrafinha de Proteína Muke Baunilha 27g - Mais Mu;10-2024;1.0
30832;3418;Flancox 600mg Apsen 14 Comprimidos;10-2024;1.0
32147;56746;Autobronzeador Corporal Skelt Red Carpet Glow Gradual Anticelulite Spray 120ml;10-2024;1.0
32221;51970;Composto Lácteo Piracanjuba Excellence Lata 800g;10-2024;1.0
32379;30778;Haldol 2mg/ml Janssen 30ml Gotas Uso Oral;10-2024;1.0
32707;48214;Pincel Para Marcação do Côncavo Mariana Saad By Océane Ms15;10-2024;1.0
33955;64666;Hemitartarato de Zolpidem 5mg Genérico Zydus Nikkho 30 Comprimidos;10-2024;1.0
34308;1966;Colírio Acular LS 4mg/ml Allergan 5ml;10-2024;1.0
34903;8242;Carvedilol 25mg Genérico Biosintética  30 Comprimidos;10-2024;1.0
37257;46330;Suplemento Alimentar Nutren Protein Baunilha 400g;10-2024;1.0
37396;3226;Loção Autobronzeador Anasol Bronze - 150g;10-2024;1.0
37693;7498;Bromidrato de Galantamina 8mg Genérico Biolab 30 Cápsulas;10-2024;1.0
37710;26710;Cloridrato De Venlafaxina 75mg Genérico Geolab 30 Cápsulas;10-2024;1.0
37761;850;Unhas Postiças Curta Autocolante Quadrada Pintada Absolute New York Magiquick Candy Red 24 Unidades;10-2024;1.0
37906;36118;Mamadeira MAM Fashion Bottle Boys 330mL - 4833;10-2024;1.0
38174;10306;Bruna Tavares BT Glue - Fixador de Glitter 10ml;10-2024;1.0
39355;51646;Tônico Facial Adstringente Phyto Face 200ML;10-2024;1.0
39645;8938;Lexotan 6mg Moksha8 30 Cápsulas;10-2024;1.0
40970;30934;Bombom sabor morango pote 400g - Happy Jazam;10-2024;1.0
41408;42778;Loção Neutralizante Sfera - Nazca - 1000ml;10-2024;1.0
42024;25726;Kit Go. Rock - Pomada 50g + Balm Tattoo 90g + Necessarie;10-2024;1.0
42047;2326;Cloridrato de Metilfenidato 10mg Genérico Althaia 60 Comprimidos;10-2024;1.0
42322;50578;Payot Pó Compacto Retinol 10g - Cor_20;10-2024;1.0
42935;10558;Sombra Líquida e Primer 2x1 Bruna Tavares BT Velvet Watermelon 6 ml;10-2024;1.0
43889;32050;Chá Vata Ayurveda 30sch 45g;10-2024;1.0
44492;39466;Euthyrox 75mcg Merck S/A 50 Comprimidos;10-2024;1.0
45110;44350;Creme Facial Nivea Antissinais 100g;10-2024;1.0
45272;11950;Chá Preto, Gengibre e Canela 10 Sachês - Chá Mais;10-2024;1.0
45342;18634;Whey Protein Concentrado Pote 450G Dux Nutrition Butter Cookies - 450G;10-2024;1.0
45396;1666;Bebida Ades A Base de Amêndoas Sabor Baunilha 1L;10-2024;1.0
45493;47734;Máscara de Cafeína Para Olhos - Wake Up Patches 30un Océane;10-2024;1.0
45664;8542;Mylus 75mcg União Química 28 Comprimidos;10-2024;1.0
45896;55750;Aval 80mg Supera 30 Comprimidos Revestidos;10-2024;1.0
45954;59998;Tracta HD Ultrafino - Pó Compacto 9g - Dark-129g;10-2024;1.0
48542;33094;Gel Lubrificante Íntimo Lubs Vanilla Dream 50g;10-2024;1.0
48600;41866;Superfood Mix Berries Desidratado Mundo Verde Seleção 150g;10-2024;1.0
49080;31738;Lubrificante Íntimo K-Med Original 100g;10-2024;1.0
51469;32134;Cílios Postiços Au Naturale Kiss 02;10-2024;1.0
51570;46042;Sinvastatina 20mg Genérico Novartis 30 Comprimidos Revestidos;10-2024;1.0
52091;13858;Palito Desencravador Corpus;10-2024;1.0
52745;61822;Chá Verde Villa Piva Hibisco Cavalinha e Dente-de-Leão 300ml;10-2024;1.0
55097;38290;Nistatina 25.000UI/g Genérico Medley 60g 1 Bisnaga Creme Vaginal + 14 Aplicadores;10-2024;1.0
55138;61138;Óleo de Peixe 1000mg (Ômega 3) 120 Cápsulas;10-2024;1.0
55585;4282;Seloken 100mg Astrazeneca 30 Comprimidos;10-2024;1.0
55666;214;Depakene 500mg Abbott 50 Comprimidos Revestidos;10-2024;1.0
56006;42958;Cloridrato de Trazodona 50mg Genérico Neo Química 60 Comprimidos;10-2024;1.0
56953;7174;Pomada Cabelo e Barba - Bio Extratus - 50g;10-2024;1.0
56984;24838;Rolo de Algodao Hidrofilo Nathy 250g;10-2024;1.0
57381;4798;Minoxidil + BIOEX Capilar 120 mL BS Pharma;10-2024;1.0
58111;22702;Removedor De Esmalte Com Acetona Ever Care 200ml;10-2024;1.0
58441;21634;Pregabalina 150mg Genérico Eurofarma 30 Cápsulas;10-2024;1.0
58601;53326;Cloridrato de Olopatadina 1mg/ml Genérico Ranbaxy 1 Frasco Gotejador com 5mL.;10-2024;1.0
58795;18862;Dexametasona 4,0mg Genérico EMS 10 Comprimdos;10-2024;1.0
59023;37954;Fio Dental Extra Fino - Medfio - 50m (Cód. 25.2443);10-2024;1.0
59182;24802;Ultrafer 50mg/ml Farmoquimica 30ml Gotas;10-2024;1.0
59870;10582;Sombra e Iluminador Compacto 2x1 Bruna Tavares Disney Mallow Dream Castle 5 g;10-2024;1.0
60150;68238;Cloridrato de Trazodona 50mg Genérico Neo Química 60 Comprimidos;10-2024;1.0
60623;32902;Protetor Solar Facial L'Oréal Paris Solar Expertise Antirrugas FPS 60 40g;10-2024;1.0
61150;35770;Adoçante Stevia Lowçucar Plus Em Po Pote 300G;10-2024;1.0
62529;30838;Motilium 10mg Johnson's 60 Cápsulas;10-2024;1.0
62553;59830;Olmecor 20mg Torrent 60 Comprimidos;10-2024;1.0
64474;3730;Bombom sabor Morango Pacote com 50 unidades de 15g - Bon o Bon;10-2024;1.0
64739;42214;Vitamina D DPrev 10.000UI Myralis 4 Comprimidos Revestidos;10-2024;1.0
66212;37654;Suplemento Alimentar Caldê MDK 1.000UI 30 Comprimidos;10-2024;1.0
66667;24226;Rohypnol 1mg FQM Melora 30 Cápsulas;10-2024;1.0
67851;65507;Escova Dental Oral-B Indicator Color Collection 4 Unidades;10-2024;1.0
67940;70684;Adoçante Linea Xilitol Sachê 5g 250g;10-2024;1.0
68017;7054;Babeador Bic Comfort Hybrid com 6 Cartuchos 1 Unidade;10-2024;1.0
68265;56254;Kit Pasta de Dente Sensodyne Branqueador Extra Fresh 3 Unidades de 90g;10-2024;1.0
70885;54478;Gelatina Capilar #Todecacho Efeito Intensificador Salon Line 550g;10-2024;1.0
2382;51370;Bico Mamadeira n° 2 Linha Clássica Philips Avent - SCF632/27;10-2024;2.0
3868;24406;Abrilar 7mg/ml Farmoquímica 200ml Xarope;10-2024;2.0
4603;30562;Absorvente Interno Intimus® Discreto Médio 8 Unidades;10-2024;2.0
4651;52870;Preservativo Prudence Clássico 12 Unidades;10-2024;2.0
5419;43930;Suplemento Alimentar Intelligence Neuro Booster 2 Cápsulas;10-2024;2.0
6149;23614;Manteiga De Cacau FPS8 Ever You Stick 4,5g;10-2024;2.0
6275;39514;Glifage 850mg Merck S/A 30 Comprimidos;10-2024;2.0
6794;6886;Utrogestan 200mg Besins Healthcare 14 Comprimidos;10-2024;2.0
6883;69665;Aldomet 500mg Aspen Pharma 30 comprimidos;10-2024;2.0
7539;68431;Cloridrato De Ondansetrona 8mg Genérico Blau 10 Comprimidos;10-2024;2.0
9749;45346;Cloridrato De Ciclobenzaprina 10mg Genérico Nova Quimica 15 Comprimidos;10-2024;2.0
10141;48622;Hipertonic 50mg/ml Ophthalmos 10ml Solução Oftálmica;10-2024;2.0
10530;38650;Hemitartarato de Zolpidem 12,5mg Genérico Medquímica 20 Comprimidos;10-2024;2.0
11106;63130;Lápis Para Sobrancelhas Cor 1 Vult 1,1g;10-2024;2.0
11755;65324;Hidratante Labial Beta Havanna FPS6 Dulce De Leche 9,5g;10-2024;2.0
12498;19402;Spray Finalizador Eico Salão em Casa Cronograma Profissional 120ml;10-2024;2.0
12924;66790;Glifage 850mg Merck S/A 30 Comprimidos;10-2024;2.0
13800;27118;Capy 50mg/ml Germed Pharma 50ml Solução Capilar;10-2024;2.0
14762;9058;Cloridrato De Ondansetrona 8mg Genérico Blau 10 Comprimidos;10-2024;2.0
15766;50590;Payot Pó Compacto Retinol 10g - Cor_40;10-2024;2.0
15988;39454;Euthyrox 50mcg Merck S/A 50 Comprimidos;10-2024;2.0
16434;38710;Acetato de Ciproterona 2mg + Etinilestradiol 0,035mg Genérico Biosintética 21 Comprimidos Revestidos;10-2024;2.0
16794;33550;Colírio Tobracin 3mg/ml Cristália 5ml;10-2024;2.0
17410;50842;Pletil 500mg Pfizer 8 Comprimidos;10-2024;2.0
18850;60778;Minoxidil Turbo 60ml;10-2024;2.0
19023;20086;Shampoo Elseve Hydra Detox 48h Antioleosidade 200ml;10-2024;2.0
19347;64813;Narcaricina 100mg Sinterapico 30 Comprimidos;10-2024;2.0
19649;10366;Eudora Niina Secrets Skin - Gel de Limpeza Facial 100ml;10-2024;2.0
20271;33562;Maxiflox-D 3,5mg/g + 1mg/g Cristália 3,5g Pomada;10-2024;2.0
20547;18082;Espuma de Limpeza Facial Dove Purificação Profunda 100g;10-2024;2.0
20551;14278;Codein 30mg Cristália 30 Comprimidos;10-2024;2.0
20738;44494;Creme de Barbear 2 em 1 Nivea Men Sensitive 65g;10-2024;2.0
21689;38578;Cloridrato De Fluoxetina 20mg Genérico Medquímica 30 Cápsulas;10-2024;2.0
22209;32950;Retoque de Raiz L'Oréal Paris Spray Instantâneo Magic Retouch Louro Claro 75ml;10-2024;2.0
23132;20410;Batom Líquido Matte Essence 8h Matte 07 Classic Red 2,5ml;10-2024;2.0
23681;562;Vitamina Sof D 7000UI Abbott 8 Cápsulas;10-2024;2.0
24797;26038;Vitanol-A 1mg/g GSK 30g Creme;10-2024;2.0
26163;9814;Atelop 2,5mg Brace Pharma 60 Comprimidos;10-2024;2.0
28063;38194;Cloridrato de Amiodarona 100mg Genérico Medley 30 Comprimidos;10-2024;2.0
28455;9586;Scaflogin 100mg Globo 12 Comprimidos;10-2024;2.0
29616;17266;Creme Depilatório Corporal Depimiel Com Argila Branca E Rosa Mosqueta 120g;10-2024;2.0
30396;22450;Hastes Plásticas Flexcíveis Ever Care 300 Unidades;10-2024;2.0
31567;17362;Creme Depolatório Depimiel Men Partes Íntimas 95g;10-2024;2.0
